aar,cvr,vaerk_id,vrkanl_ny,vaerk_navn,vaerk_postnr,vaerk_postdistrikt,vaerk_kommune,fv_net,fv_net_navn,selskab_id,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
2022,23067919,184,184-3,Hammershøj Fjernvarmeværk,8830,Tjele,791,265,Hammershøj Fjernvarme,185,HAMMERSHØJ FJERNVARMEVÆRK,0.0,DC,Decentralt værk,Jenbacher,Forbrændingsmotor,353000.0,350030.0,kvt,2006-12-07,00:00:00,11.1,2.0,9.879999999999999,46.5572376,34.0596,34.0596,10.9656,10.9656,0.8159538173750001,0.184046182625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0568376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6732,0.0,2.88,5.9472
2022,23104113,481,481-4,Solrød Fjernvarmeværk,4622,Havdrup,269,339,Havdrup Fjernvarme,415,Solrød Fjernvarme a m b a,0.0,DC,Decentralt værk,JMS 312 GS-B.L Biogasmotor,Forbrændingsmotor,353000.0,350030.0,kvt,2019-12-20,00:00:00,7.16,0.527,6.471,49.3185262,33.217200000000005,33.0084,12.564,12.564,0.8514069622400001,0.14859303776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1181732,0.0,31.779353,0.0,0.0,0.0,0.0,0.0,0.0,4.421,0.0,0.0,0.0
2022,23220113,311,311-3,Klejtrup Varmeværk,9500,Hobro,791,250,Klejtrup Fjernvarme,281,KLEJTRUP VARMEVÆRK,0.0,DC,Decentralt værk,Kraftvarmeværk,Forbrændingsmotor,353000.0,350030.0,kvt,2009-09-23,00:00:00,6.0,1.13,3.69,47.5935961,29.49696,29.49696,13.4244,13.4244,0.63982247615,0.36017752385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9585536,0.0,42.635042500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,23234114,359,359-2,Mørkøv Varmeværk Amba,4440,Mørkøv,316,40,Mørkøv Fjernvarme,324,MØRKØV VARMEVÆRK AMBA,0.0,DC,Decentralt værk,gasmotor,Forbrændingsmotor,353000.0,350030.0,kvt,1995-01-01,00:00:00,9.54,2.05,7.85,51.1088466,43.62066,43.62066,6.43464,6.43464,0.85077618128,0.14922381871999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2529656,0.0,0.0,0.0,18.293565,0.0,0.0,0.0,0.0,0.0,0.0,4.2948,9.267516
2022,23913615,329,329-5,Kværndrup Fjernvarme,5772,Kværndrup,430,86,Kværndrup Fjernvarme,292,Kværndrup Fjernvarme,0.0,FJ,Fjernvarmeværk,Solvarme - 6400m2,Solvarme,353000.0,350030.0,fvv,2015-07-01,00:00:00,14.5,0.0,14.0,55.311984,52.534800000000004,49.908060000000006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.220384,0.0,0.0,0.0,0.0,0.0,11.0916,0.0,0.0,0.0
2022,24077713,1932,1932-1,"Lilleheden, Afd. LL",9850,Hirtshals,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),1458,LILLEHEDEN A/S,0.0,ER,Erhvervsværk,Spånfyr,Kedel,162300.0,160000.0,pvp,2004-12-01,00:00:00,4.5,0.0,4.5,62.757,59.454,49.932,0.0,0.0,0.8398425674,0.0,0.1601574326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.061,53.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,24246930,2266,2266-1,DLG Food Oil,9330,Dronninglund,810,280,Agersted Fjernvarme,2298,DANSK LANDBRUGS GROVVARESELSKAB A.M.B.A.,0.0,ER,Erhvervsværk,Varmeveksler,Overskudsvarme,104100.0,100050.0,pvp,2010-10-02,00:00:00,1.4,0.0,1.2,16.38,16.38,16.38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38,0.0,0.0,0.0,0.0
2022,24513718,621,621-7,"Ærøskøbing Fjernvarme, Halmfyringsanlægget",5970,Ærøskøbing,492,94,Ærøskøbing Fjernvarme,505,ÆRØSKØBING FJERNVARME,0.0,FJ,Fjernvarmeværk,Solvarmeanlæg - 7050 m2,Solvarme,353000.0,350030.0,fvv,1999-01-02,00:00:00,20.17,0.0,18.65,65.271,60.1792,60.1792,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.3535,0.0,0.0,10.5175,0.0,0.0,14.399999999999999,0.0,0.0,0.0
2022,24557413,167,167-2,"Hvidbjerg Fjernvarme A.m.b.a., Håndværkervej 2",7790,Thyholm,671,186,Hvidbjerg Fjernvarme,175,HVIDBJERG FJERNVARME A M B A,0.0,FJ,Fjernvarmeværk,Oliekedel,Kedel,353000.0,350030.0,fvv,2004-10-01,00:00:00,9.96,0.0,9.96,57.623,52.82892,52.82892,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,24591328,439,439-4,Rødby Varmeværk a.m.b.a,4970,Rødby,360,57,Rødby Fjernvarme,380,Rødby Varmeværk A M B A,0.0,FJ,Fjernvarmeværk,Træpillekedel,Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,24.5,0.0,24.5,101.410625,97.9614,97.5366,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.00436,0.0,0.0,0.0,0.0,0.0,100.406265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,24989712,2140,2140-1,Sønder Omme Varmeværk Nedergårdsvej,7260,Sønder Omme,530,129,Sønder Omme Fjernvarme,392,Sdr. Omme Varmeværk Amba,0.0,FJ,Fjernvarmeværk,Kedel 1 - Flis,Kedel,353000.0,350030.0,fvv,2011-06-07,00:00:00,13.93,0.0,14.0,63.972210000000004,64.7748,64.2312,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5252100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,25024737,820,820-2,Dybdal Losseplads,6500,Vojens,510,0,0,1542,DEPONIGAS ApS,0.0,LO,Lokalt værk,Gasmotoranlæg,Forbrændingsmotor,382110.0,383900.0,pel,2014-05-31,00:00:00,1.49,0.5,0.32,18.663626,0.0,0.0,5.9723999999999995,5.9723999999999995,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.663626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,25161513,17,17-3,"Ikast El- og Varmeværk, Marsvej 4",7430,Ikast,756,163,Herning-Ikast Fjernvarme,16,Energi Ikast Varme A/S,1.0,FJ,Fjernvarmeværk,Kedel 3,Kedel,351100.0,350010.0,fvv,1997-12-01,00:00:00,90.755,8.64,82.37,219.16986305,207.728604,207.728604,25.055172000000002,24.432012,0.729214558225,0.270785441775,0.0,0.0,0.0,0.0,0.55508825,0.0,0.0,147.2360472,0.0,0.0,0.0,0.0,56.0217,0.0,0.0,0.0,4.88556,0.0,10.4714676,0.0
2022,25177509,1096,1096-5,HKScan Denmark A/S,7830,Vinderup,661,388,Ejsing Fjernvarme,1172,HKSCAN DENMARK A/S,0.0,ER,Erhvervsværk,DanStoker,Dampkedel,101200.0,100010.0,pvp,2013-01-01,00:00:00,10.1,2.0,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,25387910,16,16-3,Teglværksvej 10,5620,Glamsbjerg,420,77,Glamsbjerg-Haarby Fjernvarme,15,Glamsbjerg-Haarby Varmeværk a.m.b.a.,0.0,DC,Decentralt værk,Kedel 2,Kedel,353000.0,350030.0,fvv,1994-07-01,00:00:00,54.089999999999996,6.96,46.47,206.5833504,201.816612,199.74085200000002,2.570112,2.5507296000000004,0.84682368827,0.15317631173000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.632394,0.0,0.0,0.0,178.913772,0.0,0.0,0.0,0.0,0.0,0.0,9.0371844,0.0
2022,25473914,46,46-2,Auning Varmeværk,8963,Auning,707,227,Auning Fjernvarme,41,AUNING VARMEVÆRK A M B A,0.0,FJ,Fjernvarmeværk,Pillekedel,Kedel,353000.0,350030.0,fvv,1982-01-01,2023-05-01 00:00:00,28.599999999999998,0.0,28.21,143.2165,138.76919999999998,138.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,25481984,415,415-1,Verdo Produktion - Kulholmsvej,8930,Randers NØ,730,217,Randers Fjernvarme,360,VERDO PRODUKTION A/S,1.0,CE,Centralt værk,Kraftvarmeanlæg,Dampturbine,351100.0,350010.0,cev,1982-01-01,00:00:00,354.17,52.0,301.921,2468.6731037,1983.1256197,1983.1256197,517.309164,440.880768,0.9499959176083334,0.05000408239166667,0.0,12.21462,0.0,0.0,6.2730527,0.0,0.000506,0.37960499999999997,0.0,5.188371,0.0,2015.294385,384.807,0.0,8.883700000000001,0.0,0.0,0.0,35.631864,0.0
2022,25495969,1649,1649-3,Fjernvarme Fyn Affaldsenergi,5000,Odense C,461,79,Fjernvarme Fyn,1659,FJERNVARME FYN AFFALDSENERGI A/S,1.0,ER,Erhvervsværk,Affaldslinje 13,Dampturbine,382110.0,383900.0,pev,2000-01-01,00:00:00,117.3,24.0,117.5,3222.1760886,2901.5253300000004,2877.4691700000003,711.9632772,538.0634484,0.58011686345,0.415167213925,0.00471592265,0.0,0.0,0.0,24.42015,0.0,0.0,0.0,2890.2005685999998,0.0,0.84587,0.31797,209.74262,0.0,0.0,72.83149,0.0,0.0,23.81742,0.0
2022,25495977,289,289-1,Måbjergværket,7500,Holstebro,661,172,Holstebro-Struer Fjernvarme,1593,Maabjerg Energy Center - BioHeat&Power A/S,1.0,DC,Decentralt værk,"Affaldslinier2x34MWind &#43; NG/biogas-overh.2x2,4 MWind &#43; ovnl.3 biom.58MWind",Dampturbine,351100.0,350010.0,kvt,1993-02-01,00:00:00,130.8,27.0,84.0,2511.450445166,1672.686,1671.283,519.858,455.7996000000001,0.333011946,0.666988054,0.0,0.0,0.0,0.0,0.148596,0.0,0.0,5.6610972,1431.41075,120.543,378.04545,316.9296000000001,258.711951966,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,25525795,154,154-5,KVV Grønningen-Central 2,7200,Grindsted,530,128,Grindsted Fjernvarme,162,GEV VARME A/S,1.0,DC,Decentralt værk,Kedel 2,Kedel,353000.0,350030.0,fvv,1999-06-01,00:00:00,111.97,20.61,86.91,118.60217065,113.0832,107.44919999999999,3.0528,3.0528,0.9501955302333334,0.049804469766666665,0.0,0.0,0.0,0.0,0.68995945,0.0,0.0,32.379811200000006,0.0,3.348,0.0,34.4232,0.0,0.0,0.0,0.0,0.0,0.0,36.7992,10.962
2022,25535456,365,365-5,"Nyborg Forsyning og Service, Central Gasværksvej",5800,Nyborg,450,82,Nyborg Fjernvarme,337,NYBORG FORSYNING OG SERVICE A/S,1.0,FJ,Fjernvarmeværk,Kedel 4,Kedel,353000.0,350030.0,fvv,1967-01-01,00:00:00,103.58,0.0,103.58,37.5096592,33.49836,31.26276,0.0,0.0,0.971890277025,0.0,0.028109722975,0.0,0.0,0.0,6.8153,0.0,0.0,0.0353232,0.0,6.643205,0.0,0.0,0.0,0.0,24.015831,0.0,0.0,0.0,0.0,0.0
2022,25580230,124,124-8,Frederikssund Kraftvarmeværk,3600,Frederikssund,250,12,Frederikssund Fjernvarme,1810,E.ON PRODUKTION DANMARK A/S,1.0,DC,Decentralt værk,Elkedel,Elpatron,351100.0,350010.0,fvv,2012-01-01,00:00:00,120.47,25.330000000000002,84.2,319.65492240000003,245.863332,195.159852,48.96396,48.96396,0.5053993915611111,0.49460060843888887,0.0,0.0,0.1782,0.0,0.0,0.0,0.0,194.9232384,0.0,0.0,0.0,36.44568,0.0,21.46716,0.0,0.0,0.0,0.0,65.404656,1.235988
2022,25599470,1182,1182-2,Frederikshavn Renseanlæg,9900,Frederikshavn,813,289,Frederikshavn Fjernvarme,2277,FREDERIKSHAVN FORSYNING A/S,0.0,ER,Erhvervsværk,Danstoker Albis-13,Kedel,370000.0,370000.0,pvp,1986-01-01,00:00:00,4.466,0.74,3.42,48.00238,33.64974,27.144000000000002,10.7497872,10.467385199999999,0.5400056857166667,0.36714807735,0.09284623693333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.00238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,25607988,642,642-2,Rensningsanlægget Lynetten,1432,København K,101,2,Storkøbenhavns Fjernvarme,2276,BIOFOS LYNETTEFÆLLESSKABET A/S,0.0,ER,Erhvervsværk,Fluidbedovn (Bamag),Kedel,370000.0,370000.0,pvp,2011-07-01,00:00:00,16.45,0.6,8.17,210.53661544,138.32208,110.8152,14.5152,14.5152,0.37065833789999997,0.26345044656666666,0.36589121553333337,0.0,0.00016044,0.0,0.0,0.0,0.0,0.0,0.0,68.381455,0.0,0.0,142.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,25607996,808,808-3,Spildevandscenter Avedøre,2650,Hvidovre,167,2,Storkøbenhavns Fjernvarme,2217,BIOFOS SPILDEVANDSCENTER AVEDØRE A/S,0.0,LO,Lokalt værk,Kedel 1,Kedel,370000.0,370000.0,pvp,2012-01-01,00:00:00,4.498888,1.06,3.23,6.90368,3.4884,0.0,2.6352,2.6352,0.0,0.24911737893333333,0.7508826210666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.90368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,25699386,1592,1592-1,Klitgaard,9370,Hals,851,0,0,1611,ULSTED BIOGAS ApS,0.0,ER,Erhvervsværk,Klitgaard,Forbrændingsmotor,352100.0,350020.0,kvt,2001-11-28,00:00:00,4.0,1.501,2.1,47.969996,23.50512,0.0,17.269199999999998,17.269199999999998,0.2449968065,0.7550031935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.96999599999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,25784499,815,815-1,Byskovsparken,4200,Slagelse,330,0,0,829,Andel Ratio A/S,0.0,LO,Lokalt værk,Byskovparken,Forbrændingsmotor,353000.0,350030.0,kvt,1994-01-12,00:00:00,2.72,1.0,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,25798929,40,40-4,Bornholms El-Produktion,3700,Rønne,400,68,Rønne Fjernvarme,34,Bornholms El-Produktion A/S,1.0,CE,Centralt værk,Blok 6,Dampturbine,351100.0,350010.0,cev,1995-01-01,00:00:00,288.6,99.1,35.0,802.71727646,376.9992,371.8152,177.2113536,158.019066,0.25859728322,0.74140271678,0.0,1.695,141.6124463,0.0,76.06657615999998,0.0,0.00046,0.0,0.0,0.0,0.0,583.3427939999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,25809807,192,192-2,"Verdo Varme Herning, Holstebrovej",7400,Herning,657,163,Herning-Ikast Fjernvarme,200,Verdo Varme Herning A/S,1.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,1973-01-01,00:00:00,308.84000000000003,0.0,305.54,300.04833538,289.88852364,289.88852364,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10.93044988,0.0,0.689034,162.9436248,0.0,0.0,0.0,10.1688,0.0,96.0045975,0.0,0.0,4.4588412,0.0,4.547494800000001,10.3054932
2022,25810619,839,839-3,Herning Renseanlæg,7400,Herning,657,0,0,2059,HERNING VAND HOLDING A/S,0.0,LO,Lokalt værk,839-1 Gasgeneratoranlæg nr. 2,Forbrændingsmotor,370000.0,370000.0,pev,2016-06-20,00:00:00,0.878,0.357,0.405,23.839776,10.8576,0.0,9.5112,9.5112,0.0,0.7722797395,0.2277202605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.839776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,25817117,1202,1202-2,Energi Viborg Vand A/S,8800,Viborg,791,0,0,1275,ENERGI VIBORG VAND A/S,0.0,LO,Lokalt værk,MAN motor,Forbrændingsmotor,370000.0,370000.0,pev,2018-01-01,00:00:00,0.878,0.357,0.37,17.717613,7.093,0.0,5.986800000000001,5.986800000000001,0.0,0.7998319525,0.2001680475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.717613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,26089263,992,992-6,HOFOR - Lygten Varmecentral,2400,København NV,101,2,Storkøbenhavns Fjernvarme,1760,HOFOR FJERNVARME P/S,1.0,FJ,Fjernvarmeværk,Kedel 3,Kedel,353000.0,350030.0,fvv,2018-10-02,00:00:00,264.24,0.0,263.5,810.06761106,780.8218,780.8218,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,601.69442796,0.0,0.0,125.0943831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.47039999999999,0.0,0.0,22.534775999999997,3.273624
2022,26114179,1608,1608-3,Grøngas,9800,Hjørring,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),1640,"GRØNGAS, HJØRRING A/S",0.0,ER,Erhvervsværk,Grøngas 1 (2017),Forbrændingsmotor,351100.0,350010.0,kvt,2017-10-18,00:00:00,5.4879999999999995,2.3040000000000003,2.644,104.88916800000001,53.33886,46.649879999999996,44.137152000000015,44.137152000000015,0.23621072905,0.76378927095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.88916800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,26121264,1725,1725-9,Danish Crown Ringsted,4100,Ringsted,329,0,0,2112,DANISH CROWN A/S,1.0,ER,Erhvervsværk,Nødgenerator 3,Nødstrømsanlæg,101110.0,100010.0,pel,2022-12-16,00:00:00,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,26203562,231,231-1,"Humlum Varmeværk, Struer Forsyning",7600,Struer,671,172,Holstebro-Struer Fjernvarme,423,STRUER ENERGI FJERNVARME A/S,0.0,DC,Decentralt værk,Humlum Fjernvarme,Kedel,353000.0,350030.0,fvv,1964-01-01,00:00:00,61.45,0.0,57.0,46.59741044,46.154199999999996,46.154199999999996,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.59741844,0.0,0.0,42.211224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.788768,0.0
2022,26262119,110,110-1,Fangel Bioenergi,5260,Odense S,461,79,Fjernvarme Fyn,111,FANGEL BIOENERGI ApS,0.0,DC,Decentralt værk,Gaskedel,Kedel,351100.0,350010.0,fvv,1988-02-01,00:00:00,21.717,8.326,11.623,439.226,196.35840000000002,186.5376,186.53598000000005,186.53598000000005,0.37682625548000004,0.6231737445200001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,439.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,26325471,1598,1598-1,Onsbjerg Varmeværk ApS,8305,Samsø,741,466,Onsbjerg Fjernvarme,1631,ONSBJERG VARMEVÆRK ApS,0.0,FJ,Fjernvarmeværk,Onsbjerg,Kedel,353000.0,350030.0,fvv,2002-02-01,00:00:00,1.35,0.0,0.85,10.0485,6.3252,6.3252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,26364817,626,626-3,Ørsted Fjernvarmeværk,8950,Ørsted,707,220,Ørsted Fjernvarme,508,ØRSTED FJERNVARMEVÆRK,0.0,FJ,Fjernvarmeværk,Halmkedel,Kedel,353000.0,350030.0,fvv,2007-10-09,00:00:00,15.100000000000001,0.0,13.8,67.8283371,60.9266,59.915000000000006,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0118371,0.0,0.0,0.0,0.0,0.0,67.8165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,26661684,2047,2047-1,Bio Vækst A/S,4532,Gislinge,316,0,0,2081,BIO VÆKST A/S,0.0,LO,Lokalt værk,Gasmotor,Forbrændingsmotor,382110.0,383900.0,pev,2010-01-20,00:00:00,0.49,0.19,0.22,1.732291,0.0,0.0,0.5544,0.5544,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.732291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,26688396,1614,1614-1,2 B biogas A/S,9900,Frederikshavn,813,0,0,1651,2 B BIOGAS A/S,0.0,LO,Lokalt værk,-,Forbrændingsmotor,352100.0,350020.0,kvt,2002-12-16,2022-12-31 00:00:00,1.3,0.47,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,26696348,641,641-1,Bornholms Affaldsbehandling,3700,Rønne,400,68,Rønne Fjernvarme,528,Bornholms Regionskommune,0.0,ER,Erhvervsværk,-,Kedel,381100.0,383900.0,pvp,1991-01-01,00:00:00,7.8,0.0,7.0,208.5974,183.298,181.514,0.0,0.0,0.9902672151,0.0,0.0097327849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.5974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,26704065,216,216-2,"Vestforsyning Varme A/S, Central H",7500,Holstebro,661,172,Holstebro-Struer Fjernvarme,208,VESTFORSYNING VARME A/S,1.0,FJ,Fjernvarmeværk,kedel 2,Kedel,353000.0,350030.0,fvv,1963-01-01,00:00:00,163.9,0.0,163.9,172.41361792,168.5196,168.5196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9447835199999997,0.0,0.0,112.3625844,0.0,0.0,0.0,57.10625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,26721059,129,129-4,FFV Varme A/S,5600,Faaborg,430,76,Faaborg Fjernvarme,135,FFV VARME A/S,0.0,DC,Decentralt værk,Motor 1,Forbrændingsmotor,353000.0,350030.0,kvt,1995-01-01,00:00:00,42.0,7.5,37.96,214.99621199999999,182.3796,179.82719999999998,18.4176,18.4176,0.6038504084,0.39614959159999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.376612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2604,89.35920000000002
2022,26832217,471,471-4,Skårup Fjernvarme,5881,Skårup Fyn,479,88,Skårup Fjernvarme,407,SKÅRUP FJERNVARME A.m.b.a.,0.0,DC,Decentralt værk,Gaskedel 2,Kedel,353000.0,350030.0,fvv,2014-08-01,00:00:00,16.9,1.4,17.7,46.546578000000004,41.122800000000005,41.122800000000005,4.1256,4.1256,0.8766179761666667,0.12338202383333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.663778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2628,0.0,5.864400000000001,13.7556
2022,26931460,1859,1859-1,GFE Krogenskær,9700,Brønderslev,810,0,0,1762,GFE KROGENSKÆR P/S,0.0,ER,Erhvervsværk,-,Forbrændingsmotor,352100.0,350020.0,kvt,2004-04-21,00:00:00,3.72,1.42,1.93,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,27173012,2379,2379-3,Industrivej 17,7860,Spøttrup,779,256,Balling-Rødding Fjernvarmenet,42,Balling-Rødding Varmeværk A.m.b.a.,0.0,FJ,Fjernvarmeværk,Solvarme,Solvarme,353000.0,350030.0,fvv,2019-06-20,00:00:00,20.61,0.0,21.456,75.82167,81.4266,81.4266,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2852,0.0,0.0,0.0,0.0,0.0,0.0,52.89507,0.0,0.0,0.0,0.0,21.6414,0.0,0.0,0.0
2022,27360912,561,561-2,Vemb Varmeværk,7570,Vemb,661,188,Vemb Fjernvarme,482,VEMB VARMEVÆRK,0.0,FJ,Fjernvarmeværk,Oliekedel 1,Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,9.879999999999999,0.0,9.65,44.545919999999995,52.494444,52.494444,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.84392,0.0,0.0,0.702,0.0,0.0,0.0,0.0,0.0
2022,27411762,1398,1398-1,Østdeponi Amba,7400,Herning,657,0,0,1432,ØSTDEPONI GAS OG EL ApS,0.0,LO,Lokalt værk,Østdeponi Amba,Forbrændingsmotor,382110.0,383900.0,pel,1989-07-01,00:00:00,0.58,0.35,0.0,4.394196,0.0,0.0,1.494,1.494,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,27412661,1098,1098-1,Pedershaab,9700,Brønderslev,810,0,0,1168,Afinitas A/S,0.0,ER,Erhvervsværk,Motor,Forbrændingsmotor,257300.0,250000.0,pev,1995-01-01,00:00:00,0.8,0.31,0.48,0.0138996,0.0,0.0,0.0027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0138996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,27446469,259,259-5,Studstrupværket,8541,Skødstrup,751,206,Århus Fjernvarme,2161,Ørsted Bioenergy & Thermal Power A/S,1.0,CE,Centralt værk,SSV 5 - Nødstartanlæg,Gasturbine,351100.0,350010.0,cel,1986-01-01,00:00:00,12400.45,4435.7,4694.2,66883.9320563854,22866.24527,22736.11754,23755.926132,21636.44712,0.5652742966333333,0.43472570336666666,0.0,23848.23285248215,989.1594175776092,0.0,544.0560710563594,0.0,0.18124,1055.7969890040001,0.0,0.0,2089.022169513145,9259.710344341182,36.97256040314845,28889.727912007773,0.0,0.0,0.0,0.0,171.0725000000001,0.0
