fv_net_navn,aar,vaerk_id,vrkanl_ny,vaerk_navn,vaerk_postnr,vaerk_postdistrikt,vaerk_kommune,fv_net,selskab_id,cvr,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
Skagen Fjernvarme,2018,116.0,116-2,FF Skagen A/S,9990.0,Skagen,813.0,317.0,117.0,53686214.0,FF SKAGEN A/S,1.0,ER,Erhvervsværk,Gas turbine/KV kedel,Gasturbine,102010.0,100020.0,pev,1979-05-01,2021-09-29,133.68,20.66,93.2,417.0923734,303.05964,298.02276,101.761416,101.664216,0.7082828515949187,0.2650337346020633,0.02668341380301807,0.0,0.0,0.0,0.0,0.0,0.0,251.6896404,37.259,18.518473,0.0,0.0,0.1885,0.0,0.0,78.642,0.0,0.0,30.79476,0.0
Skagen Fjernvarme,2019,116.0,116-2,FF Skagen A/S,9990.0,Skagen,813.0,317.0,117.0,53686214.0,FF SKAGEN A/S,1.0,ER,Erhvervsværk,Gas turbine/KV kedel,Gasturbine,102010.0,100020.0,pev,1988-11-12,2021-09-29,128.68,20.66,88.6,448.105668856,291.896388,289.983672,130.615524,130.516884,0.6853539348692308,0.2355312381076923,0.07911482702307691,0.0,0.0,0.0,0.0,0.0,0.0,327.304646856,0.0,33.564958,0.0,0.0,0.0,0.0,0.0,62.5896,0.0,0.0,24.646464,0.0
Skagen Fjernvarme,2020,116.0,116-2,FF Skagen A/S,9990.0,Skagen,813.0,317.0,117.0,53686214.0,FF SKAGEN A/S,1.0,ER,Erhvervsværk,Gas turbine/KV kedel,Gasturbine,102010.0,100020.0,pev,1988-11-12,2021-09-29,134.636,20.66,102.4,303.7782384,281.14437599999997,281.14437599999997,71.52192,71.34048,0.75845372314375,0.17904627685625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,165.0596508,0.0,23.303646,0.0,0.0,0.0,0.0,0.0,56.99988,0.0,0.0,58.4150616,0.0
Skagen Fjernvarme,2021,116,116-2,FF Skagen A/S,9990,Skagen,813.0,317,117,53686214,FF SKAGEN A/S,1.0,ER,Erhvervsværk,Gas turbine/KV kedel,Gasturbine,102010.0,100020.0,pev,1988-11-12,2021-09-29 00:00:00,133.536,20.66,102.4,373.08205673,306.64979999999997,300.325788,60.8490684,60.7419936,0.6857527558428572,0.20625993305714285,0.10798731110000001,0.0,0.0,0.0,1.44530991,0.0,0.0,147.74039082000002,0.0,35.373356,0.0,0.0,0.0,0.0,0.0,46.89468,0.0,0.0,74.6532,66.97511999999999
Skagen Fjernvarme,2022,116,116-1,FF Skagen A/S,9990,Skagen,813.0,317,117,53686214,FF SKAGEN A/S,1.0,ER,Erhvervsværk,Overskudsvarme anlæg,Overskudsvarme,102010.0,100020.0,pvp,1988-11-12,00:00:00,113.236,14.46,92.9,337.921539818,286.83558,280.45872,46.037408400000004,45.8834652,0.7378755756615385,0.2215628259769231,0.04056159836153846,0.0,0.0,0.0,0.11044373,0.0,0.0,100.074953088,0.0,37.543383,0.0,0.0,0.0,0.0,0.0,29.50596,0.0,0.0,84.975912,85.71088800000004
Skagen Fjernvarme,2023,116,116-1,FF Skagen A/S,9990,Skagen,813.0,317,117,53686214,FF SKAGEN A/S,1.0,ER,Erhvervsværk,Overskudsvarme anlæg,Overskudsvarme,102010.0,100020.0,pvp,1988-11-12,00:00:00,113.236,14.46,92.9,349.417383814,313.8312504,307.5223584,32.251356,32.187708,0.7236173298461538,0.22202591053076923,0.05435675962307692,0.0,0.0,0.0,0.02944927,0.0,0.0,73.003991544,0.0,25.637571,0.0,0.0,0.0,0.0,0.0,47.75436,0.0,0.0,96.520824,106.471188
Skals Fjernvarme,2000,460.0,0,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Kedel 1 og 2,Kedel,353000.0,350030.0,fvv,0,0,19.5,3.7,15.5,141.6148316,69.95879999997167,68.25239999997238,53.7804,53.532,0.62269008331696,0.37730991668304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.6148316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2001,460.0,0,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Kedel 1 og 2,Kedel,353000.0,350030.0,fvv,0,0,19.5,3.7,15.5,142.80213054,72.5723999999707,72.2879999999708,53.76204,53.76204,0.624183692977604,0.375816307022396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142.80213054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2002,460.0,0,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Kedel 1 og 2,Kedel,353000.0,350030.0,fvv,0,0,19.5,3.7,15.5,136.8858212,68.37119999997236,63.345599999974375,50.8932,50.7312,0.6205227481732261,0.379477251826774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.8858212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2003,460.0,0,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Kedel 1 og 2,Kedel,353000.0,350030.0,fvv,0,0,19.5,3.7,15.5,141.9659604,69.92856,67.82976000000001,54.86904,54.65232,0.621371923282946,0.378628076717054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.9659604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2004,460.0,0,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Kedel 1 og 2,Kedel,353000.0,350030.0,fvv,0,0,19.5,3.7,15.5,140.0807628,69.3666,67.0626,54.2988,54.1944,0.622154207837002,0.377845792162998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.0807628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2005,460.0,0,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Kedel 1 og 2,Kedel,353000.0,350030.0,fvv,0,0,19.5,3.7,15.5,130.9656348,68.0292,65.4264,46.98324,46.84608,0.6200910307474286,0.3799089692525715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.9656348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2006,460.0,0,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Kedel 1 og 2,Kedel,353000.0,350030.0,fvv,0,0,19.5,3.7,15.5,119.16661679999999,68.202,64.6596,37.92744,37.755,0.619929554664682,0.380070445335318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.16661679999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2007,460.0,0,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Kedel 1 og 2,Kedel,353000.0,350030.0,fvv,0,0,19.5,3.7,15.5,113.7553956,65.88,63.2088,37.017,36.89964,0.6209907261093011,0.379009273890699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.7553956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2008,460.0,0,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Gasmotor,Forbrændingsmotor,353000.0,350030.0,kvt,0,0,19.5,3.7,15.5,114.3600876,66.9132,64.206,37.13616,36.7524,0.621942646501238,0.378057353498762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.3600876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2009,460.0,0,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Kedel 1 og 2,Kedel,353000.0,350030.0,fvv,0,0,19.5,3.7,15.5,107.41298040000001,69.7752,65.7324,31.9104,31.90968,0.631724186227986,0.368275813772014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.41298040000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2010,460.0,0,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Gasmotor,Forbrændingsmotor,353000.0,350030.0,kvt,0,0,19.5,3.7,15.5,116.6111892,79.8732,76.00319999999999,33.60168,33.591654,0.6403660747228774,0.3596339252771225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.6111892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2011,460.0,0,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Kedel 1 og 2,Kedel,353000.0,350030.0,fvv,0,0,19.5,3.7,15.5,107.5470264,69.2676,66.6972,33.5376,33.4944,0.636263120996567,0.363736879003433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.5470264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2012,460.0,0,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Gasmotor,Forbrændingsmotor,353000.0,350030.0,kvt,0,0,19.5,3.7,15.5,108.0585396,71.6868,69.138,32.4648,32.4072,0.6369463278820365,0.3630536721179635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0585396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2013,460.0,460-1,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Gasmotor,Forbrændingsmotor,353000.0,350030.0,kvt,1994-01-01,2018-07-02,19.5,3.7,15.5,108.0826164,71.20439999999999,68.6988,33.3864,33.3216,0.6378017523094065,0.3621982476905935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0826164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2014,460.0,460-1,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Gasmotor,Forbrændingsmotor,353000.0,350030.0,kvt,1994-01-01,2018-07-02,19.5,3.7,15.5,102.0530016,64.3392,62.3052,33.57648,33.51312,0.6369814916274835,0.3630185083725165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0530016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2015,460.0,460-1,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,Skals Kraftvarmeværk A.M.B.A.  ,0.0,DC,Decentralt værk,Gasmotor,Forbrændingsmotor,353000.0,350030.0,kvt,1994-01-01,2018-07-02,19.5,3.7,15.5,79.32276,67.6368,64.0728,13.10976,13.10976,0.6377825247446656,0.3622174752553345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.32276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2016,460.0,460-1,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,SKALS KRAFTVARMEVÆRK A.M.B.A.,0.0,DC,Decentralt værk,Gasmotor,Forbrændingsmotor,353000.0,350030.0,kvt,1994-01-01,2018-07-02,19.5,3.7,15.5,74.052594,69.21324,64.36836,7.1208,7.1208,0.632112229535002,0.367887770464998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.052594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2017,460.0,460-1,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,SKALS KRAFTVARMEVÆRK A.M.B.A.,0.0,DC,Decentralt værk,Gasmotor,Forbrændingsmotor,353000.0,350030.0,kvt,1994-01-01,2018-07-02,19.5,3.7,15.5,77.7015756,65.0124,64.5444,10.4148,10.4148,0.6340767499930585,0.3659232500069415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.7015756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2018,460.0,460-3,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,SKALS KRAFTVARMEVÆRK A.M.B.A.,0.0,DC,Decentralt værk,Jenbacher,Forbrændingsmotor,353000.0,350030.0,kvt,1994-01-01,2018-07-02,23.038,5.199,17.5,92.7400988,69.9156,69.822,20.256120000000003,20.256120000000003,0.5206620632210113,0.4793379367789887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.1947948,0.0,35.545304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skals Fjernvarme,2019,460.0,460-2,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,SKALS KRAFTVARMEVÆRK A.M.B.A.,0.0,DC,Decentralt værk,Kedel 1,Kedel,353000.0,350030.0,fvv,2012-01-01,0,13.67,1.499,12.5,105.2991324,75.3336,74.6352,36.42444,36.42444,0.7700550722,0.2299449278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7193844,0.0,94.524948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0548,0.0
Skals Fjernvarme,2020,460.0,460-3,Skals Kraftvarmeværk,8832.0,Skals,791.0,249.0,400.0,11278612.0,SKALS KRAFTVARMEVÆRK A.M.B.A.,0.0,DC,Decentralt værk,Jenbacher,Forbrændingsmotor,353000.0,350030.0,kvt,2012-01-01,0,13.67,1.499,12.5,99.3983604,72.05688,72.05688,37.03212,37.03212,0.7723011382333334,0.22769886176666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9718988,0.0,93.2456616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1808,0.0
Skals Fjernvarme,2021,460,460-2,Skals Kraftvarmeværk,8832,Skals,791.0,249,400,11278612,SKALS KRAFTVARMEVÆRK A.M.B.A.,0.0,DC,Decentralt værk,Kedel 1,Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,13.67,1.499,12.5,103.12863192,72.144,72.144,36.45792000000001,36.45792000000001,0.7624631056666668,0.23753689433333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8929176,0.0,97.91343432000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32228,0.0
Skals Fjernvarme,2022,460,460-2,Skals Kraftvarmeværk,8832,Skals,791.0,249,400,11278612,SKALS KRAFTVARMEVÆRK A.M.B.A.,0.0,DC,Decentralt værk,Kedel 1,Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,13.67,1.499,12.5,95.97672816,65.63159999999999,65.63159999999999,33.6708,33.6708,0.7593700133333333,0.24062998666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.177679200000001,0.0,88.41664895999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3824,0.0
Skals Fjernvarme,2023,460,460-2,Skals Kraftvarmeværk,8832,Skals,791.0,249,400,11278612,SKALS KRAFTVARMEVÆRK A.M.B.A.,,DC,Decentralt værk,Kedel 1,Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,16.67,1.499,15.5,92.94265220000001,64.5264,64.5264,33.65136,33.65136,0.822112046075,0.177887953925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6467412,0.0,82.08031100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2156,0.0
Skave-Borbjerg-Hvam Fjernvarme,2000,223.0,0,Vestforsyning Varme A/S,7500.0,Holstebro,661.0,341.0,208.0,26704065.0,Vestforsyning Varme A/S,0.0,FJ,Fjernvarmeværk,Central Skave,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,49.6052968,49.737,49.737,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1692968,0.0,0.0,0.0,0.0,0.0,0.0,48.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2001,223.0,0,Vestforsyning Varme A/S,7500.0,Holstebro,661.0,341.0,208.0,26704065.0,Vestforsyning Varme A/S,0.0,FJ,Fjernvarmeværk,Central Skave,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,53.27999126,54.233,54.233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.82299126,0.0,0.0,0.0,0.0,0.0,0.0,52.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2002,223.0,0,Vestforsyning Varme A/S,7500.0,Holstebro,661.0,341.0,208.0,26704065.0,Vestforsyning Varme A/S,0.0,FJ,Fjernvarmeværk,Central Skave,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,53.266247724,53.326,53.326,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.016247724,0.0,0.0,0.0,0.0,0.0,0.0,50.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2003,223.0,0,Vestforsyning Varme A/S,7500.0,Holstebro,661.0,341.0,208.0,26704065.0,Vestforsyning Varme A/S,0.0,FJ,Fjernvarmeværk,Central Skave,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,54.32974,54.1,54.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.97274,0.0,0.0,0.0,0.0,0.0,0.0,52.357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2004,223.0,0,Vestforsyning Varme A/S,7500.0,Holstebro,661.0,341.0,208.0,26704065.0,Vestforsyning Varme A/S,0.0,FJ,Fjernvarmeværk,Central Skave,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,56.11908736,55.09,55.09,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.98708736,0.0,0.0,0.0,0.0,0.0,0.0,55.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2005,223.0,0,Vestforsyning Varme A/S,7500.0,Holstebro,661.0,341.0,208.0,26704065.0,Vestforsyning Varme A/S,0.0,FJ,Fjernvarmeværk,Central Skave,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,55.905246,54.91,54.91,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.313486,0.0,0.0,0.0,0.0,0.0,0.0,53.59176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2006,223.0,0,Vestforsyning Varme A/S,7500.0,Holstebro,661.0,341.0,208.0,26704065.0,Vestforsyning Varme A/S,0.0,FJ,Fjernvarmeværk,Central Skave,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,58.21762676,55.8684,55.8684,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.32962676,0.0,0.0,0.0,0.0,0.0,0.0,56.888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2007,223.0,0,Vestforsyning Varme A/S,7500.0,Holstebro,661.0,341.0,208.0,26704065.0,Vestforsyning Varme A/S,0.0,FJ,Fjernvarmeværk,Central Skave,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,54.8891904,55.6884,55.6884,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.6111904,0.0,0.0,0.0,0.0,0.0,0.0,52.278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2008,223.0,0,Vestforsyning Varme A/S,7500.0,Holstebro,661.0,341.0,208.0,26704065.0,Vestforsyning Varme A/S,0.0,FJ,Fjernvarmeværk,Central Skave,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,58.697820176,56.448,56.448,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.024820176,0.0,0.0,0.0,0.0,0.0,0.0,55.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2009,223.0,0,Vestforsyning Varme A/S,7500.0,Holstebro,661.0,341.0,208.0,26704065.0,Vestforsyning Varme A/S,0.0,FJ,Fjernvarmeværk,Central Skave,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,58.699882096,58.8096,58.8096,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.605882096,0.0,0.0,0.0,0.0,0.0,0.0,57.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2010,223.0,0,Vestforsyning Varme A/S,7500.0,Holstebro,661.0,341.0,208.0,26704065.0,Vestforsyning Varme A/S,0.0,FJ,Fjernvarmeværk,Central Skave,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,60.7951476,66.8232,66.8232,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1011476,0.0,0.0,0.0,0.0,0.0,0.0,59.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2011,223.0,0,Vestforsyning Varme A/S,7500.0,Holstebro,661.0,341.0,208.0,26704065.0,Vestforsyning Varme A/S,0.0,FJ,Fjernvarmeværk,Central Skave,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,60.979292788,59.778,59.778,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.930092788,0.0,0.0,0.0,0.0,0.0,0.0,58.0492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2012,223.0,0,Vestforsyning Varme A/S,7500.0,Holstebro,661.0,341.0,208.0,26704065.0,Vestforsyning Varme A/S,0.0,FJ,Fjernvarmeværk,Central Skave,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,64.98885246,64.0584,64.0584,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.90405246,0.0,0.0,0.0,0.0,0.0,0.0,61.0848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2013,223.0,223-1,"Vestforsyning Varme A/S, Central Skave",7500.0,Holstebro,661.0,341.0,208.0,26704065.0,VESTFORSYNING VARME A/S,0.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,60.8147247,63.68616,63.68616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0550479,0.0,0.0,0.0,0.0,0.0,0.0,57.7596768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2014,223.0,223-2,"Vestforsyning Varme A/S, Central Skave",7500.0,Holstebro,661.0,341.0,208.0,26704065.0,VESTFORSYNING VARME A/S,0.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,56.04857441,57.66804,57.66804,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.06406741,0.0,0.0,0.0,0.0,0.0,0.0,53.984507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2015,223.0,223-1,"Vestforsyning Varme A/S, Central Skave",7500.0,Holstebro,661.0,341.0,208.0,26704065.0,VESTFORSYNING VARME A/S,0.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,57.93772114,60.918119999999995,60.90732,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.126318,0.0,0.0,0.0,0.0,0.0,0.0,56.81140314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2016,223.0,223-1,"Vestforsyning Varme A/S, Central Skave",7500.0,Holstebro,661.0,341.0,208.0,26704065.0,VESTFORSYNING VARME A/S,0.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,57.45256054,63.0486,63.0486,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.06110634,0.0,0.0,0.0,0.0,0.0,0.0,56.3914542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2017,223.0,223-1,"Vestforsyning Varme A/S, Central Skave",7500.0,Holstebro,661.0,341.0,208.0,26704065.0,VESTFORSYNING VARME A/S,0.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,58.799701049999996,64.05839999999999,64.05839999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.74382005,0.0,0.0,0.0,0.0,0.0,0.0,57.055881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Skave-Borbjerg-Hvam Fjernvarme,2018,223.0,223-1,"Vestforsyning Varme A/S, Central Skave",7500.0,Holstebro,661.0,341.0,208.0,26704065.0,VESTFORSYNING VARME A/S,0.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,1994-01-01,0,9.0,0.0,9.0,57.792034459999996,62.557199999999995,62.557199999999995,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.42253246,0.0,0.0,0.0,0.0,0.0,0.0,56.369502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
