vaerk_id,forsyid,vrkanl_ny,vaerk_navn,aar,vaerk_postnr,vaerk_postdistrikt,vaerk_kommune,fv_net,fv_net_navn,selskab_id,cvr,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
2307,31592488,2307-1,Hillerød Biokraftvarmeværk (BKV),2023,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2114,33504977,HILLERØD KRAFTVARME ApS,,DC,Decentralt værk,Biokraftvarme (BKV),Bioforgasn. m. FM,351100.0,350010.0,kvt,2016-09-15,00:00:00,28.6,5.12,25.46,669.798839303,563.1984,563.1984,101.380176,72.6264,0.4204235413,0.5795764587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,669.798839303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,31592488,272-1,Hillerød Kraftvarmeværk,2021,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2114,33504977,HILLERØD KRAFTVARME ApS,1.0,DC,Decentralt værk,HKV - Gasturbine,Kombianlæg,351100.0,350010.0,kvt,1991-01-01,00:00:00,174.0,77.0,78.0,751.6135044,348.1596,348.1596,319.68324,304.308,0.2316081323,0.7683918677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.6135044000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,31592488,272-1,Hillerød Kraftvarmeværk,2022,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2114,33504977,HILLERØD KRAFTVARME ApS,1.0,DC,Decentralt værk,HKV - Gasturbine,Kombianlæg,351100.0,350010.0,kvt,1991-01-01,00:00:00,174.0,77.0,78.0,446.549200812,207.9612,207.9612,182.1096,169.8264,0.2328536247,0.7671463753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,446.5492008120001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,31592488,272-1,Hillerød Kraftvarmeværk,2023,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2114,33504977,HILLERØD KRAFTVARME ApS,1.0,DC,Decentralt værk,HKV - Gasturbine,Kombianlæg,351100.0,350010.0,kvt,1991-01-01,00:00:00,174.0,77.0,78.0,310.5548424,144.58,144.58,125.74332,114.90696,0.232776921,0.767223079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.5548424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,31592488,2361-1,Hillerød Spildevand A/S HCR-syd,2021,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2240,31592534,HILLERØD SPILDEVAND A/S,0.0,ER,Erhvervsværk,Biogaskedel - HCR syd,Kedel,370000.0,370000.0,pvp,2019-01-01,00:00:00,0.8,0.0,0.8,15.780599,12.6252,7.398,0.0,0.0,0.5859709153,0.0,0.4140290847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.780599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,31592488,2361-1,Hillerød Spildevand A/S HCR-syd,2022,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2240,31592534,HILLERØD SPILDEVAND A/S,0.0,ER,Erhvervsværk,Biogaskedel - HCR syd,Kedel,370000.0,370000.0,pvp,2019-01-01,00:00:00,0.8,0.0,0.8,13.407758,10.728,5.7888,0.0,0.0,0.5395973154,0.0,0.4604026846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.407758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2361,31592488,2361-1,Hillerød Spildevand A/S HCR-syd,2023,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2240,31592534,HILLERØD SPILDEVAND A/S,,ER,Erhvervsværk,Biogaskedel - HCR syd,Kedel,370000.0,370000.0,pvp,2019-01-01,00:00:00,0.8,0.0,0.8,15.355582,12.2832,7.0812,0.0,0.0,0.5764947245,0.0,0.4235052755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.355582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,31592488,205-3,Kgs. Vænge Varmecentral,2021,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2014,31592488,HILLERØD VARME A/S,1.0,FJ,Fjernvarmeværk,Kedel 2 (205-3),Kedel,353000.0,350030.0,fvv,1974-01-01,2022-12-20 00:00:00,31.57,0.0,27.9,52.921044,52.308,52.308,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.921044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,31592488,205-3,Kgs. Vænge Varmecentral,2022,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2014,31592488,HILLERØD VARME A/S,1.0,FJ,Fjernvarmeværk,Kedel 2 (205-3),Kedel,353000.0,350030.0,fvv,1974-01-01,2022-12-20 00:00:00,31.57,0.0,27.9,46.3024188,47.321,47.321,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.30241880000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,31592488,205-3,Kgs. Vænge Varmecentral,2023,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2014,31592488,HILLERØD VARME A/S,,FJ,Fjernvarmeværk,Kedel 2 (205-3),Kedel,353000.0,350030.0,fvv,1974-01-01,00:00:00,18.07,0.0,18.6,70.10850916,68.14008,68.14008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14017996,0.0,0.0,69.96832920000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1937,31592488,1937-1,Krakasvej Varmecentral,2021,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2014,31592488,HILLERØD VARME A/S,0.0,FJ,Fjernvarmeværk,Gaskedel og biomassekedel,Kedel,353000.0,350030.0,fvv,2006-01-01,00:00:00,10.4,0.0,9.5,55.9108924,50.5404,50.5404,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0858924,0.0,0.0,0.0,0.0,0.0,55.825,0.0,0.0,0.0,0.0,0.0,0.0
1937,31592488,1937-1,Krakasvej Varmecentral,2022,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2014,31592488,HILLERØD VARME A/S,0.0,FJ,Fjernvarmeværk,Gaskedel og biomassekedel,Kedel,353000.0,350030.0,fvv,2006-01-01,00:00:00,10.4,0.0,9.5,72.758450444,64.0476,64.0476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.302250444,0.0,0.0,0.0,0.0,0.0,60.4562,0.0,0.0,0.0,0.0,0.0,0.0
1937,31592488,1937-1,Krakasvej Varmecentral,2023,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2014,31592488,HILLERØD VARME A/S,,FJ,Fjernvarmeværk,Gaskedel og biomassekedel,Kedel,353000.0,350030.0,fvv,2006-01-01,00:00:00,10.4,0.0,9.5,76.63786,59.72583599999999,59.72583599999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.71566,0.0,0.0,0.0,0.0,0.0,64.9222,0.0,0.0,0.0,0.0,0.0,0.0
1367,,1367-2,Meløse-St.Lyngby Energiselskab Amba,2021,3320,Skævinge,219,18,Hillerød-Farum-Værløse,2114,33504977,HILLERØD KRAFTVARME ApS,0.0,DC,Decentralt værk,Jenbacher 612,Forbrændingsmotor,351100.0,350010.0,kvt,2011-10-17,00:00:00,7.6,2.0,5.0,16.68733704,15.6024,15.6024,1.2168,1.2168,0.61682063035,0.38317936965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.68733704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,,1367-2,Meløse-St.Lyngby Energiselskab Amba,2022,3320,Skævinge,219,18,Hillerød-Farum-Værløse,2114,33504977,HILLERØD KRAFTVARME ApS,0.0,DC,Decentralt værk,Jenbacher 612,Forbrændingsmotor,351100.0,350010.0,kvt,2011-10-17,00:00:00,7.6,2.0,5.0,29.033556156000003,22.59324,22.59324,3.98916,3.98916,0.624700662,0.375299338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.033556156000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1367,,1367-2,Meløse-St.Lyngby Energiselskab Amba,2023,3320,Skævinge,219,18,Hillerød-Farum-Værløse,2114,33504977,HILLERØD KRAFTVARME ApS,,DC,Decentralt værk,Jenbacher 612,Forbrændingsmotor,351100.0,350010.0,kvt,2011-10-17,00:00:00,7.6,2.0,5.0,28.780884,23.004,23.004,3.402,3.402,0.62287518665,0.37712481335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.780884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2262,31592488,2262-1,Nordisk Perlite ApS,2021,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2295,48247717,NORDISK PERLITE ApS,0.0,ER,Erhvervsværk,Overskudsvarme,Overskudsvarme,201300.0,200010.0,pvp,2013-01-01,00:00:00,2.0,0.0,2.0,38.9124,38.9124,38.9124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.9124,0.0,0.0,0.0,0.0
2262,31592488,2262-1,Nordisk Perlite ApS,2022,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2295,48247717,NORDISK PERLITE ApS,0.0,ER,Erhvervsværk,Overskudsvarme,Overskudsvarme,201300.0,200010.0,pvp,2013-01-01,00:00:00,2.0,0.0,2.0,37.71,37.71,37.71,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.71,0.0,0.0,0.0,0.0
2262,31592488,2262-1,Nordisk Perlite ApS,2023,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2295,48247717,NORDISK PERLITE ApS,,ER,Erhvervsværk,Overskudsvarme,Overskudsvarme,201300.0,200010.0,pvp,2013-01-01,00:00:00,2.0,0.0,2.0,34.02,34.02,34.02,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.02,0.0,0.0,0.0,0.0
1072,,1072-3,Skævinge Kommunes Fjernvarmeforsyning,2021,3320,Skævinge,219,18,Hillerød-Farum-Værløse,2114,33504977,HILLERØD KRAFTVARME ApS,0.0,DC,Decentralt værk,Kedel 1,Kedel,351100.0,350010.0,fvv,1997-01-01,00:00:00,8.0,1.94,5.28,0.1536666119999999,0.0864,0.0864,0.050364,0.050364,0.5085359369333333,0.4914640630666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1536666119999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,,1072-3,Skævinge Kommunes Fjernvarmeforsyning,2022,3320,Skævinge,219,18,Hillerød-Farum-Værløse,2114,33504977,HILLERØD KRAFTVARME ApS,0.0,DC,Decentralt værk,Kedel 1,Kedel,351100.0,350010.0,fvv,1997-01-01,00:00:00,8.0,1.94,5.28,0.049069548,0.0230399999999999,0.0230399999999999,0.014904,0.014904,0.477843682,0.522156318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049069548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1072,,1072-3,Skævinge Kommunes Fjernvarmeforsyning,2023,3320,Skævinge,219,18,Hillerød-Farum-Værløse,2114,33504977,HILLERØD KRAFTVARME ApS,,DC,Decentralt værk,Kedel 1,Kedel,351100.0,350010.0,fvv,1997-01-01,00:00:00,8.0,1.94,5.28,0.4452624,0.426636,0.426636,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4452624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2059,31592488,2059-1,Solfanger Ullerødbyen,2021,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2014,31592488,HILLERØD VARME A/S,0.0,FJ,Fjernvarmeværk,Ullerødbyen - Solvarme anlæg,Solvarme,353000.0,350030.0,fvv,2008-11-01,00:00:00,2.1,0.0,2.1,4.626,4.626,4.626,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.626,0.0,0.0,0.0
2059,31592488,2059-1,Solfanger Ullerødbyen,2022,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2014,31592488,HILLERØD VARME A/S,0.0,FJ,Fjernvarmeværk,Ullerødbyen - Solvarme anlæg,Solvarme,353000.0,350030.0,fvv,2008-11-01,00:00:00,2.1,0.0,2.1,5.1156,5.115600000000001,5.115600000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.115600000000001,0.0,0.0,0.0
2059,31592488,2059-1,Solfanger Ullerødbyen,2023,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2014,31592488,HILLERØD VARME A/S,,FJ,Fjernvarmeværk,Ullerødbyen - Solvarme anlæg,Solvarme,353000.0,350030.0,fvv,2008-11-01,00:00:00,2.1,0.0,2.1,4.9284,4.928400000000001,4.928400000000001,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.928400000000001,0.0,0.0,0.0
204,31592488,204-3,Ullerød Varmecentral,2021,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2014,31592488,HILLERØD VARME A/S,1.0,FJ,Fjernvarmeværk,Kedel 2 (204-3),Kedel,353000.0,350030.0,fvv,1974-01-01,00:00:00,35.28,0.0,32.28,4.531924,3.537,3.537,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.333924000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.198,0.0,0.0,0.0
204,31592488,204-3,Ullerød Varmecentral,2022,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2014,31592488,HILLERØD VARME A/S,1.0,FJ,Fjernvarmeværk,Kedel 2 (204-3),Kedel,353000.0,350030.0,fvv,1974-01-01,00:00:00,35.28,0.0,32.28,3.070816,2.5485800000000003,2.5485800000000003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.740816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0
204,31592488,204-3,Ullerød Varmecentral,2023,3400,Hillerød,219,18,Hillerød-Farum-Værløse,2014,31592488,HILLERØD VARME A/S,1.0,FJ,Fjernvarmeværk,Kedel 2 (204-3),Kedel,353000.0,350030.0,fvv,1974-01-01,00:00:00,35.28,0.0,32.28,4.6484856,3.252,3.252,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6484856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,10866111,575-3,Værløse Varmeværk,2021,3500,Værløse,190,18,Hillerød-Farum-Værløse,497,11899412,VÆRLØSE VARMEVÆRK A M B A,0.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,1985-12-05,00:00:00,19.8,0.0,19.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,10866111,575-3,Værløse Varmeværk,2022,3500,Værløse,190,18,Hillerød-Farum-Værløse,497,11899412,VÆRLØSE VARMEVÆRK A M B A,0.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,1985-12-05,00:00:00,19.8,0.0,19.8,26.0396136,24.6168,24.6168,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0396136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,10866111,575-3,Værløse Varmeværk,2023,3500,Værløse,190,18,Hillerød-Farum-Værløse,497,11899412,VÆRLØSE VARMEVÆRK A M B A,,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,1985-12-05,00:00:00,19.8,0.0,19.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,64544616,1608-3,Grøngas,2021,9800,Hjørring,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),1640,26114179,"GRØNGAS, HJØRRING A/S",0.0,ER,Erhvervsværk,Grøngas 1 (2017),Forbrændingsmotor,351100.0,350010.0,kvt,2009-07-01,00:00:00,5.488,2.3040000000000003,2.644,161.239176,77.69750400000001,46.64988000000001,67.694724,67.694724,0.2362037484499999,0.76379625155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.239176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,64544616,1608-3,Grøngas,2022,9800,Hjørring,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),1640,26114179,"GRØNGAS, HJØRRING A/S",0.0,ER,Erhvervsværk,Grøngas 1 (2017),Forbrændingsmotor,351100.0,350010.0,kvt,2009-07-01,00:00:00,5.488,2.3040000000000003,2.644,104.889168,53.33886,46.64988,44.137152000000015,44.137152000000015,0.23621072905,0.76378927095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.889168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1608,64544616,1608-3,Grøngas,2023,9800,Hjørring,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),1640,26114179,"GRØNGAS, HJØRRING A/S",,ER,Erhvervsværk,Grøngas 1 (2017),Forbrændingsmotor,351100.0,350010.0,kvt,2009-07-01,00:00:00,5.488,2.3040000000000003,2.644,52.44768,26.88678,18.90036,22.07844,22.07844,0.235971233,0.7640287670000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.44768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,45194817,637-2,Hirtshals Kraftvarmeværk,2021,9850,Hirtshals,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),170,45194817,HIRTSHALS FJERNVARME,1.0,DC,Decentralt værk,QHI Gaskedel,Kedel,351100.0,350010.0,fvv,1989-01-01,00:00:00,43.0,9.0,34.2,35.4912228,21.816000000000003,21.816000000000003,9.36828,9.36828,0.64035919285,0.35964080715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.4912228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,45194817,637-1,Hirtshals Kraftvarmeværk,2022,9850,Hirtshals,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),170,45194817,HIRTSHALS FJERNVARME,1.0,DC,Decentralt værk,QHI Gasturbine,Gasturbine,351100.0,350010.0,kvt,1989-01-01,00:00:00,43.0,9.0,34.2,5.4211608,3.16044,3.16044,1.4508,1.4508,0.63719236995,0.36280763005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4211608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,45194817,637-1,Hirtshals Kraftvarmeværk,2023,9850,Hirtshals,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),170,45194817,HIRTSHALS FJERNVARME,1.0,DC,Decentralt værk,QHI Gasturbine,Gasturbine,351100.0,350010.0,kvt,1989-01-01,00:00:00,43.0,9.0,34.2,9.4175928,7.7616,7.7616,1.2816,1.2816,0.6364566928,0.3635433072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.4175928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,64544616,213-1,"Hjørring Varmeforsyning, Aastrupvej 50",2021,9800,Hjørring,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),204,64544616,HJØRRING VARMEFORSYNING A M B A,0.0,FJ,Fjernvarmeværk,Sct. Knudsby,Kedel,353000.0,350030.0,fvv,1974-01-01,00:00:00,8.8,0.0,7.0,0.9598644,1.008,0.9828,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9598644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,64544616,213-1,"Hjørring Varmeforsyning, Aastrupvej 50",2022,9800,Hjørring,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),204,64544616,HJØRRING VARMEFORSYNING A M B A,0.0,FJ,Fjernvarmeværk,Sct. Knudsby,Kedel,353000.0,350030.0,fvv,1974-01-01,00:00:00,8.8,0.0,7.0,0.0137016,0.014364,0.014004,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0137016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213,64544616,213-1,"Hjørring Varmeforsyning, Aastrupvej 50",2023,9800,Hjørring,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),204,64544616,HJØRRING VARMEFORSYNING A M B A,,FJ,Fjernvarmeværk,Sct. Knudsby,Kedel,353000.0,350030.0,fvv,1974-01-01,00:00:00,8.8,0.0,7.0,0.5475492,0.576,0.5616,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5475492000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,64544616,211-1,"Hjørring Varmeforsyning, Anemonevej 4",2021,9800,Hjørring,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),204,64544616,HJØRRING VARMEFORSYNING A M B A,0.0,FJ,Fjernvarmeværk,Højene,Kedel,353000.0,350030.0,fvv,1963-01-01,00:00:00,8.8,0.0,7.0,0.947628,0.87336,0.8513999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.947628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,64544616,211-1,"Hjørring Varmeforsyning, Anemonevej 4",2022,9800,Hjørring,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),204,64544616,HJØRRING VARMEFORSYNING A M B A,0.0,FJ,Fjernvarmeværk,Højene,Kedel,353000.0,350030.0,fvv,1963-01-01,00:00:00,8.8,0.0,7.0,0.0090684,0.0068759999999999,0.006696,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,64544616,211-1,"Hjørring Varmeforsyning, Anemonevej 4",2023,9800,Hjørring,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),204,64544616,HJØRRING VARMEFORSYNING A M B A,,FJ,Fjernvarmeværk,Højene,Kedel,353000.0,350030.0,fvv,1963-01-01,00:00:00,8.8,0.0,7.0,0.109494,0.06552,0.06372,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,64544616,209-1,"Hjørring Varmeforsyning, Buen 7",2021,9800,Hjørring,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),204,64544616,HJØRRING VARMEFORSYNING A M B A,0.0,FJ,Fjernvarmeværk,Buen - Kedel,Kedel,353000.0,350030.0,fvv,1960-01-01,00:00:00,18.44,0.0,16.3,0.0207108,0.0216,0.02124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0207108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,64544616,209-1,"Hjørring Varmeforsyning, Buen 7",2022,9800,Hjørring,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),204,64544616,HJØRRING VARMEFORSYNING A M B A,0.0,FJ,Fjernvarmeværk,Buen - Kedel,Kedel,353000.0,350030.0,fvv,1960-01-01,00:00:00,18.44,0.0,16.3,0.0191664,0.020124,0.01962,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0191664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209,64544616,209-1,"Hjørring Varmeforsyning, Buen 7",2023,9800,Hjørring,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),204,64544616,HJØRRING VARMEFORSYNING A M B A,,FJ,Fjernvarmeværk,Buen - Kedel,Kedel,353000.0,350030.0,fvv,1960-01-01,00:00:00,18.44,0.0,16.3,0.015642,0.016416,0.01602,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,64544616,214-2,"Hjørring Varmeforsyning, Gasværksbakken 5-7",2021,9800,Hjørring,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),204,64544616,HJØRRING VARMEFORSYNING A M B A,1.0,FJ,Fjernvarmeværk,Gasværksbakken,Kedel,353000.0,350030.0,fvv,1964-01-01,00:00:00,26.43,0.0,23.79,37.6917948,39.14244,38.16396,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.6917948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214,64544616,214-2,"Hjørring Varmeforsyning, Gasværksbakken 5-7",2022,9800,Hjørring,860,298,Hjørring Fjernvarme (inkl. Hirtshals Fjernvarme fra 2011),204,64544616,HJØRRING VARMEFORSYNING A M B A,1.0,FJ,Fjernvarmeværk,Gasværksbakken,Kedel,353000.0,350030.0,fvv,1964-01-01,00:00:00,26.43,0.0,23.79,0.0391248,0.0414,0.040356,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0391248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
