vaerk_id,aar,fv_net_navn,vaerk_navn,vaerk_postnr,vaerk_postdistrikt,vrkanl_ny,vaerk_kommune,fv_net,selskab_id,cvr,selskab_navn,kvoteaktivitet,vrktypeid,vrktypenavn,anlaeg_navn,anlaegstype_navn,DB07,NR117,aktoer,idriftdato,skrotdato,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
2312,2021,,Kerteminde Biogas,5300,Kerteminde,2312-1,440,0,2322,31600073,KERTEMINDE BIOGAS ApS,0.0,ER,Erhvervsværk,Biogasmotor,Forbrændingsmotor,352100.0,350020.0,kvt,2017-01-01,00:00:00,1.5,0.55,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,2022,,Kerteminde Biogas,5300,Kerteminde,2312-1,440,0,2322,31600073,KERTEMINDE BIOGAS ApS,0.0,ER,Erhvervsværk,Biogasmotor,Forbrændingsmotor,352100.0,350020.0,kvt,2017-01-01,00:00:00,1.5,0.55,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2312,2023,,Kerteminde Biogas,5300,Kerteminde,2312-1,440,0,2322,31600073,KERTEMINDE BIOGAS ApS,,ER,Erhvervsværk,Biogasmotor,Forbrændingsmotor,352100.0,350020.0,kvt,2017-01-01,00:00:00,1.5,0.55,0.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,2021,Fjernvarme Fyn,Kerteminde Fjernvarme,5300,Kerteminde,308-5,440,79,2031,32077404,KERTEMINDE FORSYNING - VARME A/S,1.0,FJ,Fjernvarmeværk,Oliekedel,Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,4.7,0.0,4.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2021,Hillerød-Farum-Værløse,Kgs. Vænge Varmecentral,3400,Hillerød,205-3,219,18,2014,31592488,HILLERØD VARME A/S,1.0,FJ,Fjernvarmeværk,Kedel 2 (205-3),Kedel,353000.0,350030.0,fvv,1974-01-01,00:00:00,8.5,0.0,9.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205,2022,Hillerød-Farum-Værløse,Kgs. Vænge Varmecentral,3400,Hillerød,205-3,219,18,2014,31592488,HILLERØD VARME A/S,1.0,FJ,Fjernvarmeværk,Kedel 2 (205-3),Kedel,353000.0,350030.0,fvv,1974-01-01,00:00:00,8.5,0.0,9.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,2021,Kibæk Fjernvarme,Kibæk Varmeværk Kastaniealle 10,6933,Kibæk,309-1,657,196,280,39325128,Kibæk Varmeværk A.m.b.a           Administrationskontoret,0.0,FJ,Fjernvarmeværk,2 oliekedler,Kedel,353000.0,350030.0,fvv,1961-01-01,2022-08-01 00:00:00,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,2022,Kibæk Fjernvarme,Kibæk Varmeværk Kastaniealle 10,6933,Kibæk,309-1,657,196,280,39325128,Kibæk Varmeværk A.m.b.a           Administrationskontoret,0.0,FJ,Fjernvarmeværk,2 oliekedler,Kedel,353000.0,350030.0,fvv,1961-01-01,2022-08-01 00:00:00,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2021,Kjellerup Fjernvarme,Kjellerup Fjernvarme Agertoften 5,8620,Kjellerup,304-5,740,244,2039,60247412,KJELLERUP FJERNVARME AMBA,1.0,FJ,Fjernvarmeværk,Naturgaskedel 2,Kedel,353000.0,350030.0,fvv,1987-05-01,00:00:00,5.8,0.0,5.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2022,Kjellerup Fjernvarme,Kjellerup Fjernvarme Agertoften 5,8620,Kjellerup,304-5,740,244,2039,60247412,KJELLERUP FJERNVARME AMBA,1.0,FJ,Fjernvarmeværk,Naturgaskedel 2,Kedel,353000.0,350030.0,fvv,1987-05-01,00:00:00,5.8,0.0,5.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,2023,Kjellerup Fjernvarme,Kjellerup Fjernvarme Agertoften 5,8620,Kjellerup,304-5,740,244,2039,60247412,KJELLERUP FJERNVARME AMBA,,FJ,Fjernvarmeværk,Naturgaskedel 2,Kedel,353000.0,350030.0,fvv,1987-05-01,00:00:00,5.8,0.0,5.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,2022,Klemensker Fjernvarme,Klemensker Halmvarmeværk,3782,Klemensker,639-5,400,66,2019,31582148,BORNHOLMS VARME A/S,0.0,FJ,Fjernvarmeværk,Oliekedel,Kedel,353000.0,350030.0,fvv,1986-06-10,00:00:00,3.2,0.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
639,2023,Klemensker Fjernvarme,Klemensker Halmvarmeværk,3782,Klemensker,639-5,400,66,2019,31582148,BORNHOLMS VARME A/S,,FJ,Fjernvarmeværk,Oliekedel,Kedel,353000.0,350030.0,fvv,1986-06-10,00:00:00,3.2,0.0,3.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,2022,Hjallerup Fjernvarme,Klokkerholm Fjernvarme,9320,Hjallerup,312-4,810,284,202,34681228,Hjallerup Fjernvarmeværk A.m.b.a.,0.0,DC,Decentralt værk,Gasdrevet varmepumpe,Varmepumpe Kombi,353000.0,350030.0,fvv,2018-11-01,00:00:00,0.975,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
931,2023,,Kohberg Brød A/S,6392,Bolderslev,931-1,580,0,2010,11326943,KOHBERG BAKERY GROUP A/S,,ER,Erhvervsværk,Jenbacher,Forbrændingsmotor,107110.0,100040.0,pev,1994-05-18,2023-01-18 00:00:00,1.42,0.52,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,2021,TVIS,Kolding Varmeværk Dampcentralen,6000,Kolding,315-3,621,81,777,17010131,TREFOR VARME A/S,1.0,FJ,Fjernvarmeværk,Kedel 7,Kedel,353000.0,350030.0,fvv,1958-03-01,00:00:00,18.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,2022,TVIS,Kolding Varmeværk Dampcentralen,6000,Kolding,315-3,621,81,777,17010131,TREFOR VARME A/S,1.0,FJ,Fjernvarmeværk,Kedel 7,Kedel,353000.0,350030.0,fvv,1958-03-01,00:00:00,18.0,0.0,16.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2021,TVIS,Kolding Varmeværk Skovparken,6000,Kolding,317-4,621,81,777,17010131,TREFOR VARME A/S,1.0,FJ,Fjernvarmeværk,Kedel 4,Kedel,353000.0,350030.0,fvv,1979-08-20,00:00:00,11.4,0.0,10.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,2022,TVIS,Kolding Varmeværk Skovparken,6000,Kolding,317-3,621,81,777,17010131,TREFOR VARME A/S,1.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,1972-05-15,00:00:00,8.1,0.0,7.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,2022,TVIS,Kolding Varmeværk Strandhuse,6000,Kolding,321-1,621,81,777,17010131,TREFOR VARME A/S,1.0,FJ,Fjernvarmeværk,Kedel 1,Kedel,353000.0,350030.0,fvv,2004-06-14,00:00:00,10.5,0.0,9.5,0.0269025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0269025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,2022,TVIS,Kolding Varmeværk Øst,6000,Kolding,320-1,621,81,777,17010131,TREFOR VARME A/S,0.0,FJ,Fjernvarmeværk,Central Øst,Kedel,353000.0,350030.0,fvv,2008-08-20,00:00:00,18.9,0.0,17.0,0.00764031,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0076403099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,2023,TVIS,Kolding Varmeværk Øst,6000,Kolding,320-1,621,81,777,17010131,TREFOR VARME A/S,,FJ,Fjernvarmeværk,Central Øst,Kedel,353000.0,350030.0,fvv,2008-08-20,00:00:00,18.9,0.0,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,2022,Kongerslev Fjernvarme,Kongerslev Fjernvarme,9293,Kongerslev,325-3,851,313,289,51087119,KONGERSLEV FJERNVARMEVÆRK AMBA,0.0,DC,Decentralt værk,Gasmotor 3,Forbrændingsmotor,353000.0,350030.0,kvt,1994-01-01,00:00:00,1.45,0.53,0.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,2023,Kongerslev Fjernvarme,Kongerslev Fjernvarme,9293,Kongerslev,325-2,851,313,289,51087119,KONGERSLEV FJERNVARMEVÆRK AMBA,,DC,Decentralt værk,Gasmotor 2,Forbrændingsmotor,353000.0,350030.0,kvt,1997-01-01,00:00:00,2.1,0.7,1.35,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,2021,,Kraftvarmeanlæg i Skovbohallen,4632,Bjæverskov,2248-1,259,0,2283,42310611,SKOVBOHALLERNE,0.0,LO,Lokalt værk,Motor,Forbrændingsmotor,931100.0,930012.0,pev,2016-12-24,00:00:00,0.05,0.015,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,2022,,Kraftvarmeanlæg i Skovbohallen,4632,Bjæverskov,2248-1,259,0,2283,42310611,SKOVBOHALLERNE,0.0,LO,Lokalt værk,Motor,Forbrændingsmotor,931100.0,930012.0,pev,2016-12-24,00:00:00,0.05,0.015,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2248,2023,,Kraftvarmeanlæg i Skovbohallen,4632,Bjæverskov,2248-1,259,0,2283,42310611,SKOVBOHALLERNE,,LO,Lokalt værk,Motor,Forbrændingsmotor,931100.0,930012.0,pev,2016-12-24,00:00:00,0.05,0.015,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,2021,,Kraftvarmeværk Dianalund Kommune,4293,Dianalund,1005-1,340,0,1898,29189994,Sorø kommune,0.0,LO,Lokalt værk,Kraftvarmeværk,Forbrændingsmotor,841100.0,840010.0,pev,1994-10-01,00:00:00,0.4,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,2022,,Kraftvarmeværk Dianalund Kommune,4293,Dianalund,1005-1,340,0,1898,29189994,Sorø kommune,0.0,LO,Lokalt værk,Kraftvarmeværk,Forbrændingsmotor,841100.0,840010.0,pev,1994-10-01,00:00:00,0.4,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1005,2023,,Kraftvarmeværk Dianalund Kommune,4293,Dianalund,1005-1,340,0,1898,29189994,Sorø kommune,,LO,Lokalt værk,Kraftvarmeværk,Forbrændingsmotor,841100.0,840010.0,pev,1994-10-01,00:00:00,0.4,0.15,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,2022,Esbjerg-Varde Fjernvarme,Kvickly Varde,6800,Varde,2386-1,573,126,2047,32662498,DIN Forsyning Varme A/S,0.0,ER,Erhvervsværk,Kvickly overskudsvarme,Overskudsvarme,471120.0,470000.0,pvp,2020-01-01,00:00:00,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2386,2023,Esbjerg-Varde Fjernvarme,Kvickly Varde,6800,Varde,2386-1,573,126,2047,32662498,DIN Forsyning Varme A/S,,ER,Erhvervsværk,Kvickly overskudsvarme,Overskudsvarme,471120.0,470000.0,pvp,2020-01-01,00:00:00,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,2021,,Kåstrup MiljøSam gasanlæg,7860,Spøttrup,1362-2,779,0,1822,29189579,Skive kommune,0.0,LO,Lokalt værk,Kåstrup Losseplads gasanlæg 2,Forbrændingsmotor,382110.0,383900.0,pev,2010-06-23,00:00:00,0.27,0.1,0.12,1.1477,0.0,0.0,0.3672,0.3672,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,2022,,Kåstrup MiljøSam gasanlæg,7860,Spøttrup,1362-2,779,0,1822,29189579,Skive kommune,0.0,LO,Lokalt værk,Kåstrup Losseplads gasanlæg 2,Forbrændingsmotor,382110.0,383900.0,pev,2010-06-23,00:00:00,0.27,0.1,0.12,1.17001,0.0,0.0,0.3744,0.3744,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362,2023,,Kåstrup MiljøSam gasanlæg,7860,Spøttrup,1362-2,779,0,1822,29189579,Skive kommune,,LO,Lokalt værk,Kåstrup Losseplads gasanlæg 2,Forbrændingsmotor,382110.0,383900.0,pev,2010-06-23,00:00:00,0.27,0.1,0.12,1.057701,0.0,0.0,0.3384,0.3384,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.057701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,2021,Storkøbenhavns Fjernvarme,Køge Kraftvarmeværk,4600,Køge,736-2,259,2,481,69330428,VESTEGNENS KRAFTVARMESELSKAB I/S,1.0,DC,Decentralt værk,KKV 7,Dampturbine,353000.0,350030.0,kvt,1987-01-01,2022-08-01 00:00:00,46.5,11.0,41.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
736,2022,Storkøbenhavns Fjernvarme,Køge Kraftvarmeværk,4600,Køge,736-2,259,2,481,69330428,VESTEGNENS KRAFTVARMESELSKAB I/S,1.0,DC,Decentralt værk,KKV 7,Dampturbine,353000.0,350030.0,kvt,1987-01-01,2022-08-01 00:00:00,46.5,11.0,41.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2446,2022,Storkøbenhavns Fjernvarme,Køge Sygehus Kedelcentral,4600,Køge,2446-2,259,2,481,69330428,VESTEGNENS KRAFTVARMESELSKAB I/S,0.0,FJ,Fjernvarmeværk,Kedel 2,Kedel,353000.0,350030.0,fvv,2015-12-01,00:00:00,8.5,0.0,7.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,2021,Hammel Fjernvarme,Lading-Fajstrup Varmeforsyningsselskab a.m.b.a,8471,Sabro,1265-2,710,204,184,42272612,HAMMEL FJERNVARME A M B A,0.0,DC,Decentralt værk,Motor 2,Forbrændingsmotor,351100.0,350010.0,kvt,1996-01-01,2023-12-31 00:00:00,2.0,0.74,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,2022,Hammel Fjernvarme,Lading-Fajstrup Varmeforsyningsselskab a.m.b.a,8471,Sabro,1265-2,710,204,184,42272612,HAMMEL FJERNVARME A M B A,0.0,DC,Decentralt værk,Motor 2,Forbrændingsmotor,351100.0,350010.0,kvt,1996-01-01,2023-12-31 00:00:00,2.0,0.74,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1265,2023,Hammel Fjernvarme,Lading-Fajstrup Varmeforsyningsselskab a.m.b.a,8471,Sabro,1265-2,710,204,184,42272612,HAMMEL FJERNVARME A M B A,,DC,Decentralt værk,Motor 2,Forbrændingsmotor,351100.0,350010.0,kvt,1996-01-01,2023-12-31 00:00:00,2.0,0.74,1.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,2022,Fjernvarme Fyn,Langeskov Plantecenter,5550,Langeskov,1975-1,440,79,2031,32077404,KERTEMINDE FORSYNING - VARME A/S,0.0,ER,Erhvervsværk,Kedel,Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,2023,Fjernvarme Fyn,Langeskov Plantecenter,5550,Langeskov,1975-1,440,79,2031,32077404,KERTEMINDE FORSYNING - VARME A/S,,ER,Erhvervsværk,Kedel,Kedel,353000.0,350030.0,fvv,2012-01-01,00:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,2021,Aalborg Fjernvarme,Langholt Produktion,9310,Vodskov,336-2,851,295,2268,37271632,Aalborg Decentrale Værker A/S,0.0,DC,Decentralt værk,Kraftvarme,Forbrændingsmotor,351100.0,350010.0,kvt,2012-01-01,00:00:00,2.4,0.73,1.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,2022,Aalborg Fjernvarme,Langholt Produktion,9310,Vodskov,336-2,851,295,2268,37271632,Aalborg Decentrale Værker A/S,0.0,DC,Decentralt værk,Kraftvarme,Forbrændingsmotor,351100.0,350010.0,kvt,2012-01-01,00:00:00,2.4,0.73,1.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2021,Langå Fjernvarme,Langå Varmeværk,8870,Langå,337-5,730,207,300,31223717,LANGAA VARMEVÆRK AMBA,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,2016-03-21,00:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,2022,Langå Fjernvarme,Langå Varmeværk,8870,Langå,337-5,730,207,300,31223717,LANGAA VARMEVÆRK AMBA,0.0,DC,Decentralt værk,Kedel,Kedel,353000.0,350030.0,fvv,2016-03-21,00:00:00,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,2021,Lemvig Fjernvarme,Lemvig Varmeværk Industrivej,7620,Lemvig,339-3,665,176,302,36892412,LEMVIG VARMEVÆRK A M B A,1.0,DC,Decentralt værk,Træpillekedel 3,Kedel,353000.0,350030.0,fvv,1984-01-01,2021-07-01 00:00:00,5.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,2022,Lendemarke Fjernvarme,Lendemarke Varmeforsyning,4780,Stege,1603-2,390,476,1810,25580230,E.ON PRODUKTION DANMARK A/S,0.0,FJ,Fjernvarmeværk,Solvarme (2304 m2),Solvarme,351100.0,350010.0,fvv,2019-05-21,2022-01-01 00:00:00,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1603,2023,Lendemarke Fjernvarme,Lendemarke Varmeforsyning,4780,Stege,1603-2,390,476,1810,25580230,E.ON PRODUKTION DANMARK A/S,,FJ,Fjernvarmeværk,Solvarme (2304 m2),Solvarme,351100.0,350010.0,fvv,2019-05-21,2022-01-01 00:00:00,1.6,0.0,1.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,2021,,Lillerød Skole &#43; SFO,3450,Allerød,2217-1,201,0,107,60183112,ALLERØD KOMMUNE,0.0,LO,Lokalt værk,Motor 1,Forbrændingsmotor,852010.0,850010.0,pev,2015-01-01,2023-05-04 00:00:00,0.075,0.03,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2217,2022,,Lillerød Skole &#43; SFO,3450,Allerød,2217-1,201,0,107,60183112,ALLERØD KOMMUNE,0.0,LO,Lokalt værk,Motor 1,Forbrændingsmotor,852010.0,850010.0,pev,2015-01-01,2023-05-04 00:00:00,0.075,0.03,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011,2022,Karby-Hvidbjerg-Redsted Fjernv,Limfjorden Bioenergi ApS,7970,Redsted M,2011-1,773,353,2231,35378979,LIMFJORDENS BIOENERGI ApS,0.0,LO,Lokalt værk,Limfjordens Bioenergi ApS,Forbrændingsmotor,352100.0,350020.0,kvt,2009-06-01,00:00:00,3.5,1.4,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
