PNummer;Fjernvarmeforsyning;Postnr.;MWhPrisInklMoms;SamletForbugerprisBeboelseslejlighedInklMoms;SamletForbugerprisEnfamilieshusInklMoms;NominelPrisaendring36Mdr;ProcentvisPrisaendring36Mdr;NominelPrisaendring12Mdr;ProcentvisPrisaendring12Mdr;Bemaerkninger
1003701860;Skuldelev Energiselskab Amba;4050;798;-;21044;8448;67%;0;0%;
1001669670;Skærbæk Fjernvarme A.m.b.a.;6780;438;10000;12731;578;5%;732;6%;
1003458829;Skørping Varmeværk;9520;800;14875;18855;4751;34%;0;0%;
1001604427;Skårup Fjernvarme;5881;1033;19145;24340;9915;69%;-113;0%;
1018666886;Slagslunde Fjernvarme A.m.b.a.;3660;756;15528;20209;1557;8%;-15638;-44%;
1001535455;Smørum Kraftvarme;2765;406;9048;11882;-2654;-18%;-10443;-47%;
1001986520;Snedsted Varmeværk;7752;551;13284;18053;1369;8%;1198;7%;
1001556073;Solrød Fjernvarme A M B A;2680;606;12250;16239;837;5%;1018;7%;
1023151355;Sorø Fjernvarme A/S;4520;956;17063;22021;6256;40%;-1882;-8%;
1001754646;Spjald Fjernvarme- Og Vandværk;6971;1181;19844;24331;11298;87%;-6919;-22%;
1003462631;SSF Energiselskab (Snertinge, Særslev, Føllenslev);4591;831;20154;23991;0;0%;0;0%;
1002046635;Stege Fjernvarme Amba;4780;447;10169;13749;-278;-2%;-2525;-16%;
1002186897;Stenstrup Fjernvarme Amba;5771;570;11313;14097;453;3%;0;0%;
1002279681;Stoholm Fjernvarmeværk;7850;375;8906;11100;-1131;-9%;0;0%;
1001828049;Strandby Varmeværk Amba;9970;713;14281;18209;4671;35%;0;0%;
1008632274;Struer Energi Fjernvarme A/S;7600;528;9531;11730;1629;16%;0;0%;
1001070704;Støvring Kraftvarmeværk Amba;9530;613;12500;15855;4698;42%;-5144;-24%;
1001815057;Sunds Vand- Og Varmeværk A.m.b.a;7451;594;11125;13997;2376;20%;-2489;-15%;
1000921589;Svebølle-Viskinge Fjernvarmeselskab Amba;4470;753;19225;22583;828;4%;1074;5%;
1003007911;Svendborg Fjernvarme;5700;714;12595;16009;3290;26%;226;1%;
1001944117;Svogerslev Fjernvarmecentral;4000;613;11913;13811;-925;-6%;-1350;-9%;
1001272907;Sydfalster Varmeværk A M B A;4873;440;8381;9745;-4388;-31%;-4103;-30%;
1001211691;Sydlangeland Fjernvarme A.m.b.a.;5932;620;12050;15072;1177;8%;362;2%;
1002189756;Sæby Varmeværk A M B A;9300;625;11750;14513;2941;25%;-4525;-24%;
1004197093;Søndbjerg Fjernvarme Amba;7790;813;17063;23006;7288;46%;0;0%;
1012754848;Sønderborg Varme A/S;6400;558;10933;14037;2525;22%;0;0%;
1000898485;Sønderholm Varmeværk Amba;9240;538;13313;16354;-1244;-7%;-1923;-11%;
1001503587;Tangsø Varmeværk A.m.b.a. (Bøvling Varmeværk A.m.b.a.);7650;613;11656;14449;2946;26%;2489;21%;
1001802909;Tarm Varmeværk Amba;6880;615;13080;14987;3608;32%;0;0%;
1000949978;Terndrup Fjernvarme A.m.ba.;9575;625;12938;16800;1131;7%;1131;7%;
1003030685;Thisted Varmeforsyning Amba;7700;438;8500;10819;679;7%;1131;12%;
1000409687;Thorsager Fjernvarmeværk A M B A;8410;575;12750;16045;-261;-2%;741;5%;
1003830555;Thorshøj Kraftvarmeværk Amba;9750;763;17069;20546;-2236;-10%;2914;17%;
1001235842;Thorsminde Varmeværk A.m.b.a.;6990;625;13594;17525;2263;15%;905;5%;
1001552789;Thorsø Fjernvarmeværk A M B A;8881;396;10506;13706;4542;50%;-883;-6%;
1001178258;Thyborøn Fjernvarme A.m.b.a.;7680;550;12250;16330;1086;7%;-905;-5%;
1000758600;Tim Kraftvarmeværk Amba;6980;688;13250;16619;1131;7%;-4525;-21%;
1000146519;Tistrup Varmeværk;6862;950;18375;22695;5996;36%;-10181;-31%;
1002175112;Toftlund Fjernvarme Amba;6520;844;15625;19959;4206;27%;-5409;-21%;
1001473623;Tommerup Bys Fjernvarmeforsyning A.m.b.a.;5690;652;13109;16188;2882;22%;1168;8%;
1002487500;Tommerup St. Varmeforsyning A.m.b.a.;5690;800;14663;19095;3233;20%;-4525;-19%;
1001698824;Tranbjerg Varmeværk A M B A;8310;971;16647;20311;6359;46%;5073;33%;
1593572581;Tranegilde Fjernvarme;4600;693;13984;17737;-;-;-2366;-12%;
1001940135;Tranum Varmeværk;9460;781;16594;19953;6097;44%;-1259;-6%;
1001203809;Trefor Varme, Kolding A/S;6000;787;14610;17048;3195;23%;0;0%;
1001762685;Troldhede Kraftvarmeværk A.m.b.a.;6920;925;16188;20293;7049;53%;-4978;-20%;
1004131281;Trustrup-Lyngby Varmeværk Amba;8570;722;13983;17801;6149;53%;4112;30%;
1001318826;Tversted Kraftvarmeværk A M B A;9881;688;13250;17350;3562;26%;-1810;-9%;
1001745454;Tønder Fjernvarmeselskab A.m.b.a.;6270;750;14500;18750;5146;38%;-5204;-22%;
1003023952;Tørring Kraftvarmeværk;7160;753;14163;18214;2949;19%;-7743;-30%;
1015752390;Tårnbyforsyning Varme A/S;2770;490;13128;15639;3461;28%;-2271;-13%;
1002190406;Tårs Varmeværk;9830;963;17945;23112;5071;28%;31;0%;
1000885821;Ulbjerg Kraftvarme Amba;8832;594;11594;14947;-231;-2%;-2175;-13%;
1000525111;Ulfborg Fjernvarmeværk A.m.b.a.;6990;581;12438;16233;3403;27%;-2208;-12%;
1001726931;Ulsted Varmeværk;9370;528;12381;16835;867;5%;595;4%;
1001973692;Vallensbæk Fjernvarme Nord A M B A;2625;600;12812;16947;1508;10%;1065;7%;
1003018651;Vallensbæk Fjernvarme Syd;2665;525;-;13523;-;-;-;-;
1002041931;Vamdrup Fjernvarme A.m.b.a;6580;594;12156;14822;339;2%;0;0%;
1003535075;Veddum Skelund Visborg Kraftvarmeværk Amba;9560;850;18750;21385;7326;52%;0;0%;
1000830268;Vegger Varmeværk A M B A;9240;475;9375;11691;3367;40%;0;0%;
1003962006;Vejby-Tisvilde Fjernvarme Amba;3210;2063;34047;42263;20800;97%;10806;34%;
1002060351;Vejen Varmeværk Amba;6600;675;11875;14793;2489;20%;-1358;-8%;
1002261339;Vejle Fjernvarme A.m.b.a.;7100;644;12063;15364;3655;31%;1393;10%;
1001612351;Vemb Varmeværk;7570;750;14489;18701;5135;38%;-418;-2%;
1007760007;Verdo Varme A/S;8920;522;9083;11252;-401;-3%;-2831;-20%;
1003344675;Verdo Varme Herning (Før Eniig Varme A/S);7400;477;10692;13316;1556;13%;-3922;-23%;
1001329153;Vesløs Fjernvarme Amba;7742;803;19788;22275;3394;18%;4525;25%;
1000499081;Vester Hjermitslev Varmeværk;9700;1025;21000;24178;6561;37%;-1810;-7%;
1002166333;Vestervig Fjernvarme A.m.b.a;7770;405;10999;14127;1674;13%;0;0%;
1010775961;Vestforsyning Varme A/S;7500;500;8921;11514;1145;11%;3646;46%;
1026537661;Viborg Varme A.mb.a.;2970;1088;19321;24411;10778;79%;-288;-1%;
1016419539;Videbæk Varme A/S;6920;495;9513;11872;4435;60%;-2082;-15%;
1026120469;Vildbjerg Varme A/S;7480;675;13125;16043;-;-;-317;-2%;
1001672876;Vinderup Varmeværk A M B A;7830;438;8653;11130;1131;11%;566;5%;
1002323664;Vivild Varmeværk A M B A;8961;775;15300;18715;1742;10%;0;0%;
1001184646;Voerså Kraftvarmeværk A.m.b.a.;9300;875;17500;20213;1471;8%;-5656;-22%;
1001623583;Vojens Fjernvarme A.m.b.a.;6500;745;13123;16862;2137;15%;0;0%;
1013385854;Vordingborg Fjernvarme A/S;4760;840;15725;19154;4160;28%;1154;6%;
1001413262;Vorupør Kraftvarmeværk;7700;650;15294;19146;2014;12%;0;0%;
1002195366;Vrå Varmeværk Amba;9760;656;13219;16766;1129;7%;-1697;-9%;
1000295548;Værløse Varmeværk;3500;355;12429;14998;2699;22%;1129;8%;
1003453013;Værum-Ørum Kraftvarmeværk A.m.b.a.;8870;906;22531;27353;14771;117%;0;0%;
1001572715;Ærøskøbing Fjernvarme;5970;425;11750;13068;-679;-5%;453;4%;
1003046743;Ølgod Fjernvarmeselskab Amba;6870;545;11663;14502;2987;26%;0;0%;
1000902719;Ørnhøj-Grønbjerg Kraftvarmeværk A.m.b.a.;6973;666;14925;18777;2774;17%;1697;10%;
1001596824;Ørsted Fjernvarmeværk;8950;488;8203;10368;-1638;-14%;-2316;-18%;
1000459320;Ørum Varmeværk Amba;8830;750;13813;17100;2263;15%;-4073;-19%;
1000946049;Østbirk Varmeværk A M B A;8752;475;9875;12723;876;7%;-858;-6%;
1000894624;Øster Hornum Varmeværk;9530;450;12594;17083;953;6%;0;0%;
3333344444;Øster Hurup Kraftvarmeværk;9560;656;18594;20628;3572;21%;2441;13%;
1001339596;Øster Toreby, Sundby Og Nagelsti Varmeværk Amba;4800;490;11317;14953;1613;12%;151;1%;
1001521893;Østervrå Varmeværk Amba;9750;744;15375;19399;3450;22%;0;0%;
1001742157;Aabenraa - Rødekro Fjernvarme;6200;465;10763;12892;3458;37%;-453;-3%;
1001358265;Aabybro Fjernvarme;9440;495;10206;12772;815;7%;0;0%;
1022007439;Aalborg Bygas A/S;9000;2315;36822;43999;29519;204%;-24364;-36%;
1020945857;Aalborg Varme A/S;9000;800;14270;17520;5325;44%;2874;20%;
1028775063;Aale Fjernvarme A.M.B.A.;7160;900;17813;23078;-;-;-;-;
1441131301;Aalestrup-Nørager Energi - Rørbæk;9620;509;9903;12615;-;-;-;-;
1000738509;Aalestrup-Nørager Energi A.m.b.a;9620;446;8966;11483;1075;10%;0;0%;
1002486097;Aars Fjernvarme Amba;9600;494;9625;12049;2525;27%;1079;10%;
