forsyid,aar,fv_net_navn,vaerk_postnr,vaerk_postdistrikt,vaerk_navn,vaerk_id,vaerk_kommune,fv_net,selskab_id,cvr,selskab_navn,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ
18211912,2021,Rødekærsbro Fjernvarme,8840,Rødkærsbro,Rødkærsbro Fjernvarmeværk,444,2373,232,384,18211912,RØDKÆRSBRO FJERNVARMEVÆRK,11.0,2.7,9.0,30.9260268,21.768264,21.768264,7.3368,7.3368,0.0,0.0,0.0,0.0,0.0,0.0,20.6669628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.555464,0.0,0.0,2.7036,0.0
18211912,2022,Rødekærsbro Fjernvarme,8840,Rødkærsbro,Rødkærsbro Fjernvarmeværk,444,2373,232,384,18211912,RØDKÆRSBRO FJERNVARMEVÆRK,11.0,2.7,9.0,24.2168328,17.697347999999998,17.697347999999998,5.043600000000001,5.043600000000001,0.0,0.0,0.0,0.0,0.0,0.0,15.3678888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6845124,0.0,0.0,2.1644316,0.0
89711215,2023,Rønde By Fjernvarme,8410,Rønde,Rønde Fjernvarme,445,2118,223,386,89711215,RØNDE FJERNVARMEVÆRK,13.24,0.0,12.016,138.243582,138.2436,138.2436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.733767,0.0,0.0,10.509815,0.0,0.0,0.0,0.0,0.0,0.0
89711215,2022,Rønde By Fjernvarme,8410,Rønde,Rønde Fjernvarme,445,2118,223,386,89711215,RØNDE FJERNVARMEVÆRK,20.0,0.0,17.3,155.68559499999998,146.9007,146.9007,0.0,0.0,0.0,0.03132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.43845,0.0,0.0,6.215825,0.0,0.0,0.0,0.0,0.0,0.0
89711215,2021,Rønde By Fjernvarme,8410,Rønde,Rønde Fjernvarme,445,2118,223,386,89711215,RØNDE FJERNVARMEVÆRK,20.0,0.0,17.3,178.525994,168.7257846,168.7257846,0.0,0.0,0.0,0.058464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.06523,0.0,0.0,11.4023,0.0,0.0,0.0,0.0,0.0,0.0
32945880,2023,Rønne Fjernvarme,3700,Rønne,Bornholms El-Produktion,40,2000,68,34,25798929,Bornholms El-Produktion A/S,159.6,37.0,79.91,737.12301358,554.9240000000001,550.4004000000001,88.0619004,84.2927724,5.746728,9.44516924,0.0,4.332450339999999,0.0,0.0,0.0,208.396,0.0,0.0,509.202666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32945880,2021,Rønne Fjernvarme,3700,Rønne,Bornholms El-Produktion,40,2000,68,34,25798929,Bornholms El-Produktion A/S,159.6,37.0,79.91,848.4586181300001,614.4204,606.6246,121.741848,105.8588676,6.7713216,3.09750854,0.0,13.37509799,0.0,0.0,0.0,197.3402,0.0,0.0,627.87449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32945880,2022,Rønne Fjernvarme,3700,Rønne,Bornholms El-Produktion,40,2000,68,34,25798929,Bornholms El-Produktion A/S,159.6,37.0,79.91,852.1119002,560.4159999999999,553.448,131.1646572,114.5912472,1.695,58.3353784,0.0,0.1413277999999999,0.0,0.0,0.0,208.5974,0.0,0.0,583.3427939999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19739112,2023,Sabro Fjernvarme,8471,Sabro,Sabro Halmværk,975,1502,228,2374,40844309,Kredsløb Fjernvarme A/S,11.8,0.0,11.2,121.8562002,115.25436,115.25436,0.0,0.0,0.0,0.0,0.0,0.3752002,0.0,0.0,0.0,0.0,0.0,121.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19739112,2021,Sabro Fjernvarme,8471,Sabro,Sabro Halmværk,975,1502,228,2376,40844244,Kredsløb A/S,11.8,0.0,11.2,131.3626289,127.44612,127.44612,0.0,0.0,0.0,0.0,0.0,4.357128899999999,0.0,0.0,0.0,0.0,0.0,127.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19739112,2022,Sabro Fjernvarme,8471,Sabro,Sabro Halmværk,975,1502,228,2374,40844309,Kredsløb Fjernvarme A/S,11.8,0.0,11.2,126.2395341,114.03756,114.03756,0.0,0.0,0.0,0.0,0.0,1.9165341,0.0,0.0,0.0,0.0,0.0,124.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20928719,2021,Saltum Fjernvarme,9493,Saltum,Saltum Fjernvarmeværk,449,2547,310,391,20928719,SALTUM FJERNVARMEVÆRK A M B A,7.69,1.22,7.05,33.0684516,28.62,28.62,1.2672,1.2672,0.0,0.0,0.0,0.0,0.0,0.0,20.6304516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.856400000000001,7.5816
20928719,2023,Saltum Fjernvarme,9493,Saltum,Saltum Fjernvarmeværk,449,3396,310,391,20928719,SALTUM FJERNVARMEVÆRK A M B A,8.19,1.22,7.65,31.1703588,31.18284,31.18284,0.2088,0.2088,0.0,0.0,0.0,0.0,0.0,0.0,12.7414188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7875,0.0,6.033600000000001,11.60784
20928719,2022,Saltum Fjernvarme,9493,Saltum,Saltum Fjernvarmeværk,449,2547,310,391,20928719,SALTUM FJERNVARMEVÆRK A M B A,7.69,1.22,7.05,35.734212,30.0528,30.0456,3.2652,3.2652,0.0,0.0,0.0,0.0,0.0,0.0,17.640612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.67,12.4236
20137193,2021,Sandved-Tornemark Fjervarme,4262,Sandved,Sandved-Tornemark Kraftvarme,1373,1850,434,1406,20137193,Sandved-Tornemark Kraftvarmeværk A.m.b.a,12.208,1.84,10.0,38.1201424,35.4492,35.1144,0.8568000000000002,0.8496,0.0,0.0,0.0,0.0,0.0,0.0,4.5359424,0.0,0.0,27.637,0.0,0.0,0.0,0.0,0.0,5.9472,0.0,0.0,0.0
20137193,2022,Sandved-Tornemark Fjervarme,4262,Sandved,Sandved-Tornemark Kraftvarme,1373,740,434,1406,20137193,Sandved-Tornemark Kraftvarmeværk A.m.b.a,3.4480000000000004,0.0,3.4000000000000004,40.1652,40.1652,39.88008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.5612,0.0,0.0,0.0,0.0,0.0,17.604,0.0,0.0,0.0
20137193,2023,Sandved-Tornemark Fjervarme,4262,Sandved,Sandved-Tornemark Kraftvarme,1373,1850,434,1406,20137193,Sandved-Tornemark Kraftvarmeværk A.m.b.a,12.208,1.84,10.0,38.4795576,38.43,37.7028,0.0432,0.0396,0.0,0.0,0.0,0.0,0.0,0.0,3.7611576,0.0,0.0,23.2272,0.0,0.0,0.0,0.0,0.0,11.4912,0.0,0.0,0.0
13363919,2022,Sdr. Nissum,6990,Ulfborg,I/S Henry Toft,1554,661,455,1563,21999040,Sdr. Nissum Fjernvarme I/S Henry Toft/Britha Pilgaard Toft,0.888889,0.0,0.8,11.6,11.2716,11.2716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13363919,2023,Sdr. Nissum,6990,Ulfborg,I/S Henry Toft,1554,661,455,1563,21999040,Sdr. Nissum Fjernvarme I/S Henry Toft/Britha Pilgaard Toft,0.888889,0.0,0.8,12.035,11.7216,11.7216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13363919,2021,Sønder Felding Fjernvarme,7280,Sønder Felding,An/S Sønder Felding Varmeværk,28,1971,197,23,13363919,SDR FELDING VARMEVÆRK,10.0,0.0,10.0,72.62327864,73.47492,73.47492,0.0,0.0,0.0,0.0,0.0,0.03127864,0.0,0.0,0.0,0.0,0.0,0.0,72.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13363919,2023,Sønder Felding Fjernvarme,7280,Sønder Felding,An/S Sønder Felding Varmeværk,28,2628,197,23,13363919,SDR FELDING VARMEVÆRK,17.3,0.0,19.3,65.98692,65.8116,65.8116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.22076,0.0,0.0,0.0,0.0,0.0,0.0,25.47162,21.29454
13363919,2022,Sønder Felding Fjernvarme,7280,Sønder Felding,An/S Sønder Felding Varmeværk,28,3285,197,23,13363919,SDR FELDING VARMEVÆRK,21.3,0.0,23.3,68.09679371,66.71196,66.71196,0.0,0.0,0.0,0.0,0.0,0.10879371,0.0,0.0,0.0,0.0,0.0,0.0,57.69200000000001,0.0,0.0,0.0,0.0,0.0,0.0,7.297200000000001,2.9988
13363919,2021,Sdr. Nissum,6990,Ulfborg,I/S Henry Toft,1554,661,455,1563,21999040,Sdr. Nissum Fjernvarme I/S Henry Toft/Britha Pilgaard Toft,0.888889,0.0,0.8,12.47,12.2148,12.2148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16964638,2022,Ørding Fjernvarme,7990,Øster Assels,Sdr. Herreds Kraftvarmeværker Ørding,709,2319,355,861,16964638,SDR HERREDS KRAFTVARMEVÆRKER AMBA,3.41,0.66,2.59,19.0556247024,17.4024,17.4024,0.2808,0.2808,0.0,0.0,0.0,0.0,0.0,0.0,7.390098302399999,0.0,0.0,0.0,0.0,11.6655264,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16964638,2021,Ørding Fjernvarme,7990,Øster Assels,Sdr. Herreds Kraftvarmeværker Ørding,709,2319,355,861,16964638,SDR HERREDS KRAFTVARMEVÆRKER AMBA,3.41,0.66,2.59,15.557286,13.0824,13.0824,0.8316,0.8316,0.0,0.0,0.0,0.0,0.0,0.0,3.377286,0.0,0.0,0.0,0.0,12.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16964638,2023,Øster Assels Fjernvarme,7990,Øster Assels,Sdr. Herreds Kraftvarmeværker Ø. Assels,710,2319,354,861,16964638,SDR HERREDS KRAFTVARMEVÆRKER AMBA,3.84,0.74,2.99,13.6593756,9.2304,9.2304,2.7432,2.7432,0.0,0.0,0.0,0.0,0.0,0.0,8.569875600000001,0.0,0.0,5.0895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16964638,2022,Øster Assels Fjernvarme,7990,Øster Assels,Sdr. Herreds Kraftvarmeværker Ø. Assels,710,2319,354,861,16964638,SDR HERREDS KRAFTVARMEVÆRKER AMBA,3.84,0.74,2.99,10.1143704,8.5464,8.5464,0.7163999999999999,0.7163999999999999,0.0,0.0,0.0,0.0,0.0,0.0,3.0630204,0.0,0.0,7.05135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16964638,2021,Øster Assels Fjernvarme,7990,Øster Assels,Sdr. Herreds Kraftvarmeværker Ø. Assels,710,2319,354,861,16964638,SDR HERREDS KRAFTVARMEVÆRKER AMBA,3.84,0.74,2.99,12.0907484,9.9936,9.9936,0.8208000000000001,0.8208000000000001,0.0,0.0,0.0,0.0,0.0,0.0,6.6242484,0.0,0.0,5.4665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16964638,2023,Ørding Fjernvarme,7990,Øster Assels,Sdr. Herreds Kraftvarmeværker Ørding,709,2319,355,861,16964638,SDR HERREDS KRAFTVARMEVÆRKER AMBA,3.41,0.66,2.59,14.9916456,12.2184,12.2184,0.4896,0.4896,0.0,0.0,0.0,0.0,0.0,0.0,1.7933256,0.0,0.0,0.0,0.0,13.19832,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24989712,2021,Sønder Omme Fjernvarme,7260,Sønder Omme,Sønder Omme Varmeværk Nedergårdsvej,2140,1060,129,392,24989712,Sdr. Omme Varmeværk Amba,13.93,0.0,14.0,71.00224,70.635,70.635,0.0,0.0,0.0,0.0,0.47824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24989712,2023,Sønder Omme Fjernvarme,7260,Sønder Omme,Sønder Omme Varmeværk Nedergårdsvej,2140,1060,129,392,24989712,Sdr. Omme Varmeværk Amba,13.93,0.0,14.0,68.43280999999999,69.54480000000001,68.74200000000002,0.0,0.0,0.0,0.0,0.43981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24989712,2022,Sønder Omme Fjernvarme,7260,Sønder Omme,Sønder Omme Varmeværk Nedergårdsvej,2140,1060,129,392,24989712,Sdr. Omme Varmeværk Amba,13.93,0.0,14.0,63.97221,64.7748,64.2312,0.0,0.0,0.0,0.0,0.5252100000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18693518,2023,Sig Fjernvarme,6800,Varde,Sig Varmeværk,451,2865,134,394,18693518,SIG VARMEVÆRK,10.421,1.36,9.72,24.5529828,23.9724,23.9724,0.4392,0.4392,0.0,0.0,0.0,0.0,0.0,0.0,4.3497828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9212,0.0,8.5824,6.699599999999999
18693518,2022,Sig Fjernvarme,6800,Varde,Sig Varmeværk,451,2865,134,394,18693518,SIG VARMEVÆRK,10.421,1.36,9.72,24.2137224,23.958,23.4432,0.26064,0.26064,0.0,0.0,0.0,0.0,0.0,0.0,6.8149224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.220800000000001,0.0,5.4432,5.734800000000001
18693518,2021,Sig Fjernvarme,6800,Varde,Sig Varmeværk,451,2292,134,394,18693518,SIG VARMEVÆRK,8.821,1.36,8.12,27.4040424,27.4824,25.8228,0.2016,0.2016,0.0,0.0,0.0,0.0,0.0,0.0,9.1988424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.252400000000001,0.0,4.3488,8.604
31877733,2023,Silkeborg Fjernvarme,8600,Silkeborg,Silkeborg Varme A/S - Varmeværket Hostrupsgade,452,14060,226,2008,31857759,SILKEBORG VARME A/S,578.152,108.55,466.12,2269.5188212,1453.910364,1453.910364,758.4911999999999,745.4772,0.0,0.0,0.0,0.0588267999999999,0.0,0.0,1686.0038184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.7644,0.0,342.691776,0.0
31877733,2022,Silkeborg Fjernvarme,8600,Silkeborg,Silkeborg Varme A/S - Varmeværket Hostrupsgade,452,15540,226,2008,31857759,SILKEBORG VARME A/S,562.212,108.55,450.18,2226.76503091,1417.012056,1417.012056,714.1212,699.7716,0.0,0.0,0.0,80.15628570999999,0.0,0.0,1678.0985892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.852,0.0,194.658156,0.0
31877733,2021,Silkeborg Fjernvarme,8600,Silkeborg,Silkeborg Varme A/S - Varmeværket Hostrupsgade,452,14060,226,2008,31857759,SILKEBORG VARME A/S,544.412,108.55,432.38,2629.5916116,1605.768912,1605.768912,941.364,919.944,0.0,0.0,0.0,27.074676,0.0,0.0,2199.3804756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0044,0.0,177.13206,0.0
27736904,2022,Slagelse Fjernvarme,4200,Slagelse,SK-Varme A/S - Slagelse Kraftvarmeværk,279,5610,35,411,27736904,SK VARME A/S,156.807,11.36,139.23,1168.31613752,843.0462,831.1554000000001,199.2456,181.5372,0.0,0.0,0.0,0.0,0.0,0.0,11.98894752,418.753,19.058375,615.592715,102.9231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27736904,2022,Korsør Fjernvarme,4220,Korsør,SK-Varme A/S - Norbrinken,326,4620,32,411,27736904,SK VARME A/S,68.53999999999999,6.300000000000001,59.6,258.0068068,228.30552,228.30552,2.939328,2.939328,0.0,0.0,0.0,0.0,0.0,0.0,10.8754668,0.0,0.0,199.8535,23.3058,0.0,0.0,0.0,0.0,23.97204,0.0,0.0,0.0
27736904,2023,Slagelse Fjernvarme,4200,Slagelse,SK-Varme A/S - Slagelse Kraftvarmeværk,279,4950,35,411,27736904,SK VARME A/S,140.207,11.36,123.53,1219.160603,872.3840399999999,865.17504,171.4752,155.808,0.0,0.0,0.0,0.0,0.0,0.0,17.573688,430.4236,17.445615,665.3905,88.32719999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27736904,2021,Slagelse Fjernvarme,4200,Slagelse,SK-Varme A/S - Slagelse Kraftvarmeværk,279,4950,35,411,27736904,SK VARME A/S,140.207,11.36,123.53,1278.7001054,923.35652,914.53952,206.332488,187.094088,0.0,0.0,0.0,0.0,0.0,0.0,24.1023024,455.0262,22.552903,681.703,95.3157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27736904,2023,Korsør Fjernvarme,4220,Korsør,SK-Varme A/S - Norbrinken,326,2970,32,411,27736904,SK VARME A/S,50.59,1.05,48.2,289.4768232,250.99236,250.99236,0.1044,0.1044,0.0,0.0,0.0,0.0,0.0,0.0,8.7473232,0.0,0.0,230.9415,26.3952,0.0,0.0,0.0,0.0,23.3928,0.0,0.0,0.0
27736904,2021,Korsør Fjernvarme,4220,Korsør,SK-Varme A/S - Norbrinken,326,4950,32,411,27736904,SK VARME A/S,71.19,6.300000000000001,62.0,292.7027196,245.3652,245.3652,1.01736,1.01736,0.0,0.0,0.0,0.0,0.0,0.0,17.2478196,0.0,0.0,235.0305,22.5432,0.0,0.0,0.0,0.0,17.8812,0.0,0.0,0.0
33507410,2021,Skagen Fjernvarme,9990,Skagen,FF Skagen A/S,116,8943,317,117,53686214,FF SKAGEN A/S,88.626,14.46,73.3,373.08205673,306.6498,300.325788,60.8490684,60.7419936,0.0,0.0,0.0,1.44530991,0.0,0.0,147.74039082000002,0.0,35.373356,0.0,0.0,0.0,0.0,0.0,46.89468,0.0,0.0,74.6532,66.97511999999999
33507410,2022,Skagen Fjernvarme,9990,Skagen,FF Skagen A/S,116,8130,317,117,53686214,FF SKAGEN A/S,79.906,14.46,66.9,337.921539818,286.83558,280.45872,46.0374084,45.8834652,0.0,0.0,0.0,0.11044373,0.0,0.0,100.074953088,0.0,37.543383,0.0,0.0,0.0,0.0,0.0,29.50596,0.0,0.0,84.975912,85.71088800000004
33507410,2023,Skagen Fjernvarme,9990,Skagen,FF Skagen A/S,116,8943,317,117,53686214,FF SKAGEN A/S,91.516,14.46,76.4,349.417383814,313.8312504,307.5223584,32.251356,32.187708,0.0,0.0,0.0,0.02944927,0.0,0.0,73.003991544,0.0,25.637571,0.0,0.0,0.0,0.0,0.0,47.75436,0.0,0.0,96.520824,106.471188
11278612,2021,Skals Fjernvarme,8832,Skals,Skals Kraftvarmeværk,460,2373,249,400,11278612,SKALS KRAFTVARMEVÆRK A.M.B.A.,13.67,1.499,12.5,103.12863192,72.144,72.144,36.45792000000001,36.45792000000001,0.0,0.0,0.0,0.0,0.0,0.0,3.8929176,0.0,97.91343432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32228,0.0
11278612,2022,Skals Fjernvarme,8832,Skals,Skals Kraftvarmeværk,460,2373,249,400,11278612,SKALS KRAFTVARMEVÆRK A.M.B.A.,13.67,1.499,12.5,95.97672816,65.63159999999999,65.63159999999999,33.6708,33.6708,0.0,0.0,0.0,0.0,0.0,0.0,6.177679200000001,0.0,88.41664895999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3824,0.0
11278612,2023,Skals Fjernvarme,8832,Skals,Skals Kraftvarmeværk,460,3164,249,400,11278612,SKALS KRAFTVARMEVÆRK A.M.B.A.,16.67,1.499,15.5,92.9426522,64.5264,64.5264,33.65136,33.65136,0.0,0.0,0.0,0.0,0.0,0.0,6.6467412,0.0,82.08031100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2156,0.0
68326214,2021,Skive Fjernvarme,7800,Skive,Skive Fjernvarme Marius Jensensvej 3,463,9348,254,402,68326214,Skive Fjernvarme A.m.b.a,116.18,18.4,81.6,883.7707254,568.12536,568.12536,175.24332,175.24332,0.0,0.0,0.0,0.0,0.0,0.0,193.8282984,0.0,0.0,0.0,0.0,0.0,658.6475,16.768926999999998,0.0,0.0,0.0,14.526,0.0
68326214,2022,Skive Fjernvarme,7800,Skive,Skive Fjernvarme Marius Jensensvej 3,463,9348,254,402,68326214,Skive Fjernvarme A.m.b.a,116.18,18.4,81.6,696.783299428,507.00492,507.00492,111.4884,111.4884,0.0,0.0,0.0,0.0477071,0.0,0.0,121.910765328,0.0,0.0,0.0,0.0,0.0,433.9475,2.637327,0.0,0.0,0.0,138.24,0.0
68326214,2023,Skive Fjernvarme,7800,Skive,Skive Fjernvarme Marius Jensensvej 3,463,8569,254,402,68326214,Skive Fjernvarme A.m.b.a,111.2,18.4,78.8,700.12732912,523.9512,523.9512,103.572,103.572,0.0,0.0,0.0,0.0,0.0,0.0,85.51212912,0.0,0.0,0.0,0.0,0.0,468.79,0.0,0.0,0.0,0.0,145.8252,0.0
46076915,2023,Skjern Fjernvarme,6900,Skjern,Skjern Fjernvarmecentral afd. Øst,291,6080,183,403,46076915,Skjern Fjernvarme,58.71,3.0,42.53,318.5392236,304.434,294.822,8.7138,8.7138,0.0,0.0,0.0,0.0,0.0,0.0,29.8659636,0.0,0.0,0.0,91.83606,0.0,0.0,0.0,184.968,0.0,0.0,11.8692,0.0
46076915,2022,Skjern Fjernvarme,6900,Skjern,Skjern Fjernvarmecentral afd. Øst,291,6080,183,403,46076915,Skjern Fjernvarme,58.71,3.0,42.53,308.2172875,286.087356,275.301756,7.648290000000001,7.648290000000001,0.0,0.0,0.0,0.0032282999999999,0.0,0.0,21.1286592,0.0,0.0,0.0,66.085,0.0,0.0,0.0,208.5156,0.0,0.0,12.4848,0.0
46076915,2021,Skjern Fjernvarme,6900,Skjern,Skjern Fjernvarmecentral afd. Øst,291,6080,183,403,46076915,Skjern Fjernvarme,58.71,3.0,42.53,309.19258206,306.3924,304.452,9.538200000000002,9.538200000000002,0.0,0.0,0.0,3.1260705,0.0,0.0,31.30701156,0.0,0.0,0.0,64.1235,0.0,0.0,0.0,210.636,0.0,0.0,0.0,0.0
14454918,2022,Skovlund Fjernvarme,6823,Ansager,Skovlund Kraftvarme,1383,2292,138,404,14454918,SKOVLUND VARMEVÆRK,11.22,1.84,8.96,25.7536152,23.442120000000003,23.428800000000003,1.86588,1.8648,0.0,0.0,0.0,0.0,0.0,0.0,5.350435200000001,0.0,0.0,0.0,0.0,15.5385,0.0,0.0,0.0,4.86468,0.0,0.0,0.0
14454918,2021,Skovlund Fjernvarme,6823,Ansager,Skovlund Kraftvarme,1383,2292,138,404,14454918,SKOVLUND VARMEVÆRK,11.22,1.84,8.96,29.0027604,25.0488,25.0272,2.7576,2.754,0.0,0.0,0.0,0.0,0.0,0.0,8.296160400000002,0.0,0.0,0.0,0.0,16.797,0.0,0.0,0.0,3.9096,0.0,0.0,0.0
14454918,2023,Skovlund Fjernvarme,6823,Ansager,Skovlund Kraftvarme,1383,2292,138,404,14454918,SKOVLUND VARMEVÆRK,11.22,1.84,8.96,25.929048,23.0148,23.0148,2.0088,2.0088,0.0,0.0,0.0,0.0,0.0,0.0,5.935248000000001,0.0,0.0,0.0,0.0,15.537,0.0,0.0,0.0,4.4568,0.0,0.0,0.0
61668713,2023,Skovsgård Fjernvarme,9460,Brovst,Skovsgård Varmeværk An/S,470,1698,274,406,61668713,SKOVSGAARD VARMEVÆRK,5.1,0.0,5.1,30.0672,31.4172,31.4172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0824,0.0,0.0,0.0,0.0,7.9848,0.0,0.0,0.0
61668713,2021,Skovsgård Fjernvarme,9460,Brovst,Skovsgård Varmeværk An/S,470,1698,274,406,61668713,SKOVSGAARD VARMEVÆRK,5.1,0.0,5.1,35.8524,33.2856,33.2856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0988,0.0,0.0,0.0,0.0,6.7536,0.0,0.0,0.0
61668713,2022,Skovsgård Fjernvarme,9460,Brovst,Skovsgård Varmeværk An/S,470,1698,274,406,61668713,SKOVSGAARD VARMEVÆRK,5.1,0.0,5.1,33.12,30.6828,30.6828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.174,0.0,0.0,0.0,0.0,8.946,0.0,0.0,0.0
19153908,2023,Skuldelev Fjernvarme,4050,Skibby,Skuldelev Energiselskab,1073,1000,399,1151,19153908,SKULDELEV ENERGISELSKAB A M B A,7.78,0.92,6.77,26.2242,25.61652,25.61652,0.1757088,0.1757088,0.0,0.0,0.0,0.0,0.0,0.0,3.13632,0.0,0.0,0.0,16.75008,0.0,0.0,0.0,0.0,6.337800000000001,0.0,0.0,0.0
19153908,2022,Skuldelev Fjernvarme,4050,Skibby,Skuldelev Energiselskab,1073,1000,399,1151,19153908,SKULDELEV ENERGISELSKAB A M B A,7.78,0.92,6.77,29.0607172,26.18316,26.18316,0.436176,0.436176,0.0,0.0,0.0,0.0,0.0,0.0,3.0950172,0.0,0.0,0.0,19.9969,0.0,0.0,0.0,0.0,5.9688,0.0,0.0,0.0
19153908,2021,Skuldelev Fjernvarme,4050,Skibby,Skuldelev Energiselskab,1073,1000,399,1151,19153908,SKULDELEV ENERGISELSKAB A M B A,7.78,0.92,6.77,34.735029600000004,25.64964,25.64964,2.199024000000001,2.199024000000001,0.0,0.0,0.0,0.0,0.0,0.0,11.0652696,0.0,0.0,0.0,13.958208,4.014912000000001,0.0,0.0,0.0,5.69664,0.0,0.0,0.0
26832217,2021,Skårup Fjernvarme,5881,Skårup Fyn,Skårup Fjernvarme,471,2395,88,407,26832217,SKÅRUP FJERNVARME A.m.b.a.,16.85,1.4,17.4,58.7408652,48.4164,48.4164,7.938,7.938,0.0,0.0,0.0,0.0,0.0,0.0,38.4728652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.64,0.0,3.7332,7.894799999999999
26832217,2022,Skårup Fjernvarme,5881,Skårup Fyn,Skårup Fjernvarme,471,2395,88,407,26832217,SKÅRUP FJERNVARME A.m.b.a.,16.85,1.4,17.4,46.546578,41.122800000000005,41.122800000000005,4.1256,4.1256,0.0,0.0,0.0,0.0,0.0,0.0,17.663778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2628,0.0,5.864400000000001,13.7556
26832217,2023,Skårup Fjernvarme,5881,Skårup Fyn,Skårup Fjernvarme,471,2395,88,407,26832217,SKÅRUP FJERNVARME A.m.b.a.,16.85,1.4,17.4,47.6879652,42.2316,42.2316,2.8548,2.8548,0.0,0.0,0.0,0.0,0.0,0.0,18.9203652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.234,0.0,6.1128,13.4208
