fv_net_navn,aar,vaerk_navn,vaerk_kommune,vrktypenavn,kvoteaktivitet,DB07,NR117,indfyretkapacitet_MW,elkapacitet_MW,varmekapacitet_MW,brutto_TJ,varmeprod_TJ,varmelev_TJ,elprod_TJ,ellev_TJ,andel_varmelev,andel_el,andel_process,kul_TJ,fuelolie_TJ,spildolie_TJ,gasolie_TJ,raffinaderigas_TJ,lpg_TJ,naturgas_TJ,affald_TJ,biogas_TJ,halm_TJ,skovflis_TJ,trae- og biomasseaffald_TJ,traepiller_TJ,bio-olie_TJ,braendselsfrit_TJ,solenergi_TJ,vandkraft_TJ,elektricitet_TJ,omgivelsesvarme_TJ,match_type,idriftdato
Aabybro Fjernvarme,2022,Aabybro Fjernvarmeværk,849,Fjernvarmeværk,0.0,706000.0,700060.0,27.0,0.0,27.0,204.01819999999998,212.35680000000002,212.35680000000002,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.957,0.0,0.0,0.0,0.0,54.06120000000001,0.0,0.0,0.0,net,1986-01-01
Aakirkeby og Lobbæk Fjernvarme,2022,Lobbæk Varmeværk,400,Fjernvarmeværk,0.0,2114200.0,2100140.0,20.792,2.968,19.752,215.548767,139.73075999999998,113.99795999999999,62.9208,62.9208,4.456071339,1.543928661,0.0,0.0,0.0,0.0,0.017935,0.0,0.0,0.0,0.0,158.48573199999998,0.0,57.02760000000001,0.0,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,net,1985-01-01
Aalborg Fjernvarme,2022,Aalborg Portland A/S,851,Erhvervsværk,45.0,14333140.0,14238720.0,1797.62,412.66499999999996,1154.539,14747.10776879,6465.310449,6431.816129,4912.976844,4534.545204,35.1865345912,5.4772417268,0.33622368199999997,10561.6724642,16.3912995,0.0,234.94999995,0.0,0.0,190.31967234,1958.3255139999999,46.969404,0.0,21.35094,214.56361399999997,0.0,0.0,1306.971,0.0,0.0,195.5938608,0.0,net,1982-10-01
Aalestrup Fjernvarme (inkl. Hvam fra 2019),2022,Nørager Varmeværk,840,Decentralt værk,0.0,2820200.0,2800200.0,48.635999999999996,3.1310000000000002,44.953,191.7461708,185.30424,185.30424,2.23236,2.23236,5.7431886317,2.2568113683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4497708000000005,0.0,0.0,0.0,0.0,143.17999999999998,0.0,0.0,0.0,42.1164,0.0,0.0,0.0,net,1988-01-01
Aars Fjernvarme,2022,Aars Fjernvarme Dybvad Mølle Vej,820,Decentralt værk,3.0,4942000.0,4900420.0,84.4,7.45,71.01,589.07235375,471.881196,471.881196,54.136799999999994,42.285599999999995,9.8161180352,4.1838819648,0.0,0.0,0.54678315,0.0,0.0,0.0,0.0,3.5287956,411.333,0.0,1.8559999999999999,0.0,163.1994,7.060375,0.0,0.0,0.0,0.0,1.548,0.0,net,1955-09-01
Agersted Fjernvarme,2022,Agersted Varmeværk,810,Decentralt værk,0.0,810100.0,800110.0,6.4,1.41,4.96,20.380392,19.378439999999998,19.378439999999998,0.72972,0.72972,2.2517869470000003,0.748213053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.000392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.38,0.0,0.0,0.0,0.0,net,1988-01-01
Allingåbro Fjernvarme,2022,Allingåbro Varmeværk,707,Fjernvarmeværk,0.0,706000.0,700060.0,10.485,0.0,11.5,56.080553,59.7888,59.7888,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.087142,0.0,0.0,0.0,0.0,0.0,0.0,54.99341100000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2002-10-01
Als Fjernvarme,2022,Als Fjernvarme Rørsangervej 26,846,Fjernvarmeværk,0.0,706000.0,700060.0,7.5,0.0,7.15,59.6645,57.3012,57.3012,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5925,0.0,23.2,0.0,0.0,0.0,10.872,0.0,0.0,0.0,net,2003-10-01
Ans Fjernvarme,2022,Ans Kraftvarmeværk,740,Decentralt værk,0.0,706000.0,700060.0,9.8,2.5,7.3,70.9811388,42.7752,41.2596,24.6096,24.0336,1.2662199529,0.7337800471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.9811388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1987-10-01
Ansager Fjernvarme,2022,Ansager Varmeværk,573,Fjernvarmeværk,0.0,706000.0,700060.0,7.0,0.0,7.0,46.246120000000005,47.891268000000004,47.235600000000005,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.51812,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,net,1995-05-01
Arden Fjernvarme,2022,Arden Varmeværk,846,Decentralt værk,14.0,945990.0,930080.0,12.370000000000001,2.76,9.61,89.98658280000001,78.82920000000001,78.82920000000001,6.710400000000001,6.710400000000001,2.25613721,0.74386279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2673828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.71920000000001,0.0,0.0,0.0,0.0,net,1998-01-05
Arnborg Fjernvarme,2022,Verdo Varme Herning Arnborg Varmecentral,657,Decentralt værk,0.0,706000.0,700060.0,2.75,0.0,2.95,24.73188262,22.548744,22.548744,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.35963262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.37225,0.0,0.0,0.0,0.0,0.0,0.0,net,1964-01-01
Assens (v. Mariager) Fjernvarme,2022,Assens Fjernvarme (Mariagerfjord),846,Fjernvarmeværk,0.0,353000.0,350030.0,6.0,0.0,6.0,73.7496,72.2736,72.2736,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.7496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1994-11-01
Assens Fjernvarme,2022,Assens Fjernvarme Stejlebjergvej,420,Decentralt værk,8.0,4220800.0,4200200.0,99.5,18.7,71.0,426.6471973,322.3359756,314.9730756,71.01381599999999,66.78489599999999,5.4642379730999995,6.5357620269000005,0.0,0.0,0.0,0.0,6.2731777,0.0,0.0,0.0,0.0,0.0,0.0,374.33093,0.0,18.48307,0.0,0.0,0.0,0.0,9.111435804000001,18.448583796,net,1961-01-01
Astrup Fjernvarme,2022,Astrup Kraftvarmeværk,846,Decentralt værk,0.0,1404400.0,1400040.0,5.0565999999999995,1.0,4.13,15.8796416,15.75612,15.75576,0.28512,0.28512,3.2481667681,0.7518332319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9304416000000001,0.0,0.0,0.0,1.104,0.0,9.464,0.0,0.0,0.0,0.0,1.458,2.9232,net,1994-11-01
Aså Fjernvarme,2022,Asaa Fjernvarme,810,Decentralt værk,0.0,1765000.0,1750150.0,16.34,2.92,14.55,59.1728292,48.78612,47.335319999999996,7.9488,7.9488,3.4908277992,1.5091722008000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5376292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.3924,0.0,9.4356,19.8072,net,1988-01-01
Augustenborg Fjernvarme,2022,Augustenborg Fjernvarme Møllegade,540,Decentralt værk,0.0,1765000.0,1750150.0,36.53,3.8,30.32,94.03278677,84.26877,84.26877,2.21652,2.21652,4.1465232768,0.8534767232,0.0,0.0,0.0,0.0,28.42736957,0.0,0.0,19.370617200000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.2348,0.0,net,1984-10-01
Aulum Fjernvarme,2022,Aulum Fjernvarme A.m.b.a. (Kulvej 5),657,Decentralt værk,5.0,1765000.0,1750150.0,44.64,5.1,41.75,121.52132639999999,112.69584,108.023184,7.972812000000001,7.902,4.2559709769000005,0.7440290231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8396584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.5372,0.0,37.963656,34.180812,net,2006-02-01
Auning Fjernvarme,2022,Auning Varmeværk,707,Fjernvarmeværk,0.0,706000.0,700060.0,17.0,0.0,17.0,143.2165,138.76919999999998,138.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143.2165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1992-01-01
Balle Hoed og Glatved,2022,Balle Varmeværk,706,Fjernvarmeværk,0.0,1412000.0,1400120.0,3.5,0.0,4.050000000000001,27.540328,22.752,22.744799999999998,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.1368,0.0,0.0,0.0,0.0,4.759528,0.0,21.15,0.0,0.0,0.0,0.0,0.0,0.0,0.5688000000000001,0.9251999999999999,net,1998-04-01
Ballen-Brundby-Kolby-Permelill,2022,Ballen-Brundby Fjernvarme,741,Fjernvarmeværk,0.0,353000.0,350030.0,3.8,0.0,3.6,23.2820997,19.998,19.998,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1545997,0.0,0.0,0.0,0.0,0.0,23.1275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2004-04-01
Balling-Rødding Fjernvarmenet,2022,Industrivej 17,779,Fjernvarmeværk,0.0,1059000.0,1050090.0,20.61,0.0,21.456,75.82167,81.4266,81.4266,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.2852,0.0,0.0,0.0,0.0,0.0,0.0,52.89507,0.0,0.0,0.0,0.0,21.6414,0.0,0.0,0.0,net,2019-06-20
Bedsted Fjernvarme,2022,Bedsted Fjernvarme,787,Fjernvarmeværk,0.0,353000.0,350030.0,6.0,0.0,5.5,46.654679,37.0476,37.0476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4196789999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.235,0.0,0.0,0.0,0.0,0.0,0.0,net,1963-01-01
Billund Fjernvarme,2022,Billund Varmeværk I,530,Decentralt værk,2.0,3177000.0,3150270.0,65.9,2.2,61.3,353.4415136,361.39892399999997,361.39892399999997,3.2184,3.2184,7.5328629178,1.4671370822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0422936,0.0,0.0,171.3175,114.30172,0.0,0.0,0.0,0.0,0.0,0.0,48.78,0.0,net,1984-01-01
Bjerringbro Fjernvarme,2022,Bjerringbro Varmeværk,791,Fjernvarmeværk,6.0,5295000.0,5250450.0,63.315,16.16,56.379999999999995,381.176928,319.50648,319.50648,51.24456,51.24456,11.2974131234,3.7025868766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.522448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.74436,0.0,0.0,62.97012,59.94,net,1987-01-01
Blenstrup Fjernvarme,2022,Blenstrup Kraftvarmeværk A.m.b.a.,840,Decentralt værk,0.0,706000.0,700060.0,4.5,0.8,3.4000000000000004,0.4927032,0.3474,0.3474,0.05904,0.05904,1.2447721062000001,0.7552278938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4927032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1992-10-01
Blokvarme mv,2022,Fællinggaard Varmeforsyning Aps,430,Decentralt værk,5.0,5155500.0,5120332.0,60.134,13.957,42.99,214.691602208,119.6588952,105.2192952,54.218653200000006,54.218653200000006,12.019567887200001,6.9051519226,0.0752801902,45.64360000000001,0.0,0.0,4.563128848,0.0,0.0,37.799902800000005,0.0,118.94270879999999,0.0,0.7223999999999999,0.0,3.39255,0.0,0.0,0.096444,0.0,1.2848472,2.24602056,net,1984-01-01
Blåhøj,2022,Blåhøj Energiselskab Amba,756,Decentralt værk,0.0,1412000.0,1400120.0,6.6000000000000005,1.802,4.15,118.649,47.8224,47.8224,40.32,40.32,2.3749057800999998,1.6250942199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.25399999999999,0.0,1.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1995-01-01
Bogense Fjernvarme,2022,Bogense Forsyningsselskab,480,Decentralt værk,3.0,1059000.0,1050090.0,30.5,0.0,31.1,166.0073564,141.318,141.318,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5356464,0.0,0.0,0.0,34.08496,98.96395000000001,0.0,0.0,0.0,0.0,0.0,29.4228,0.0,net,1986-01-01
Borup Fjernvarme,2022,Halmvarmeværket Borup,259,Fjernvarmeværk,0.0,706000.0,700060.0,15.0,0.0,15.0,114.6384,111.4308,111.1284,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.6384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1964-01-01
Bramming Fjernvarme,2022,Bramming Fjernvarme A.m.b.a.,561,Decentralt værk,6.0,2118000.0,2100180.0,65.978,15.56,47.246,267.4425384,216.8496,216.15480000000002,39.1212,38.3724,2.982105797,3.017894203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.86573840000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.5768,0.0,net,1973-01-01
Brande Fjernvarme,2022,Brande Fjernvarme A.m.b.a.,756,Decentralt værk,0.0,1059000.0,1050090.0,16.060000000000002,0.0,17.78,134.087826,137.19960000000003,137.19960000000003,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.3042228,0.0,0.0,0.0,85.09098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6926232,net,2010-09-30
Bredebro Fjernvarme,2022,Bredebro Varmeværk Søndergade,550,Decentralt værk,0.0,1412000.0,1400120.0,18.99,2.8,16.35,51.0335568,52.5753,51.8193,1.2456,1.2456,3.2345523009,0.7654476991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.411856800000001,0.0,0.0,0.0,26.0865,0.0,0.0,0.0,0.0,0.0,0.0,21.5352,0.0,net,1994-08-01
Broager Fjernvarme,2022,Broager Fjernvarmeselskab,540,Decentralt værk,0.0,1412000.0,1400120.0,22.1,3.0,21.3,98.2526148,87.411096,87.411096,8.25516,8.25516,3.2368119308,0.7631880692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6809188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.74692,0.0,17.959572,38.865204,net,1994-09-01
Brovst Fjernvarme,2022,Brovst Fjernvarme,849,Decentralt værk,0.0,1059000.0,1050090.0,19.5,0.0,20.6,105.10030486400001,109.56351599999999,109.56351599999999,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.357748864,0.0,0.0,0.0,63.689,0.0,0.0,0.0,0.0,0.0,0.0,30.053556,0.0,net,1994-07-15
Brædstrup Fjernvarme,2022,Brædstrup Totalenergianlæg AS,615,Decentralt værk,8.0,2808800.0,2800080.0,56.298,7.28,51.456,168.6662856,144.774,139.344696,17.8956,17.8956,6.456039314,1.5439606860000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.1890856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.8772,0.0,55.56168,38.038320000000006,net,1987-01-01
Brønderslev Fjernvarme,2022,Brønderslev Varme A/S - Brønderslev Kraftvarme,810,Decentralt værk,10.0,5522400.0,5480420.0,155.48,28.240000000000002,130.96,495.46636,464.0263200000001,446.4504000000001,88.4124,88.2936,9.5945668065,6.4054331935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.38294,0.0,0.0,0.0,348.04654,0.0,0.0,0.0,1.2384,43.974000000000004,0.0,10.82448,0.0,net,1971-09-01
Brøns Fjernvarme,2022,Brøns Kraftvarme A.m.b.a.,550,Decentralt værk,0.0,702200.0,700020.0,3.13,0.93,2.2,18.6495692,12.582,12.582,1.1736,1.1736,1.3298588204,0.6701411796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2195592,0.0,0.0,0.0,0.0,15.43001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1997-01-01
Brørup Fjernvarme,2022,Brørup Fjernvarme,575,Decentralt værk,5.0,1765000.0,1750150.0,32.74,3.84,28.4,103.8644296,88.25004,88.25004,6.01992,6.01992,4.2694498548999995,0.7305501451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.6505912,0.0,0.0,0.0,67.2568,0.0,0.0,0.0,0.0,0.0,0.0,18.9570384,0.0,net,1984-01-01
Byrum Fjernvarme,2022,Læsø Varme A/S,825,Fjernvarmeværk,0.0,706000.0,700060.0,4.0,0.0,4.0,21.75923872,21.75924,21.75924,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.32483872,0.0,0.0,0.0,0.0,0.0,0.0,21.4344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2006-07-28
Bækmarksbro Fjernvarme,2022,Bækmarksbro Varmeværk,665,Fjernvarmeværk,0.0,706000.0,700060.0,2.6,0.0,2.2,23.87518,21.020000000000003,21.020000000000003,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.50218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1995-01-01
Bælum Fjernvarme,2022,Bælum Varmeværk,840,Decentralt værk,0.0,1765000.0,1750150.0,11.21,1.48,9.6,41.0779886,31.107599999999998,31.107599999999998,4.8924,4.8456,3.4979174974,1.5020825026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.189013600000003,0.0,0.0,0.0,0.0,0.0,15.425375,0.0,0.0,8.4636,0.0,0.0,0.0,net,1994-01-01
Bøvlingbjerg Fjernvarme,2022,Bøvling Varmeværk,665,Fjernvarmeværk,0.0,706000.0,700060.0,4.9,0.0,4.8,28.0816675,28.781859999999998,28.781859999999998,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.3676675,0.0,0.0,0.0,0.0,0.0,0.0,27.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1991-09-01
Christiansfeld-Tyrstrup Fjernv,2022,Christiansfeld Fjernvarmeselskab Amba,621,Fjernvarmeværk,0.0,2118000.0,2100180.0,33.269,3.06,34.65,101.04107400000001,80.70479999999999,80.70479999999999,19.2924,19.2924,5.2662727407,0.7337272593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.382674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4256,0.0,18.2484,2.9844,net,1965-01-01
DTU-Holte-Nærum Fjernvarme (inkl. Øverød Teknikerbyen Skodsborg),2022,Nærumcentralen,230,Fjernvarmeværk,5.0,3173200.0,3150230.0,186.577,38.5,136.27700000000002,507.9474792,375.97319999999996,372.528,81.6624,77.1696,8.211682303,0.788317697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.3386792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.6088,0.0,net,1966-06-01
Dronninglund Fjernvarme,2022,Dronninglund Fjernvarme Tidselbak Alle 18,810,Decentralt værk,0.0,2118000.0,2100180.0,67.491,3.4,65.0,137.344596,130.31136,129.5388,2.684556,2.684556,5.2196336221,0.7803663779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.134796,0.0,0.0,0.0,0.0,0.0,0.0,1.4406,0.0,77.10984000000002,0.0,16.65936,0.0,net,1974-01-01
Dueholm Fjernvarme,2022,Dueholm Kommunale Varmecentral,773,Fjernvarmeværk,0.0,713000.0,710030.0,1.3199999999999998,0.0,1.3199999999999998,19.8655012,19.44,19.44,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.02907,0.0,0.0,0.0,16.8348312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0016,0.0,0.0,0.0,0.0,net,1970-01-01
Durup Fjernvarme,2022,Durup Fjernvarme,779,Decentralt værk,0.0,1059000.0,1050090.0,16.2,2.02,13.379999999999999,36.1506708,27.025199999999998,27.025199999999998,6.192,6.192,2.2401310253,0.7598689747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.8240708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1386,0.0,10.188,0.0,net,1964-01-01
Dybvad Fjernvarme,2022,Dybvad Varmeværk Amba,813,Fjernvarmeværk,0.0,353000.0,350030.0,2.5,0.0,2.5,29.4,27.8208,27.8208,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.4,0.0,0.0,0.0,0.0,0.0,0.0,net,1996-01-01
Ebeltoft Fjernvarme,2022,Ebeltoft Fjernvarmeværk,706,Fjernvarmeværk,0.0,1883900.0,1870120.0,35.35,0.0,40.05,201.1234,204.0408036,204.0408036,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0524,0.0,0.0,0.0,0.0,0.0,0.0,200.65699999999998,0.0,0.0,0.0,0.414,0.0,0.0,0.0,0.0,net,1989-01-01
Egebjerg,2022,Egebjerg,306,Fjernvarmeværk,0.0,706000.0,700060.0,1.062,0.0,0.988,6.57144,6.1182,6.1182,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.57144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,2018-08-01
Egedal fjernvarmenet,2022,Stengårdsskolen,240,Decentralt værk,0.0,3530000.0,3500300.0,14.3,0.885,13.254999999999999,94.59213360000001,91.178388,91.178388,2.9021616,2.9021616,8.4494492214,1.5505507786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.294637599999998,0.0,0.0,0.0,61.38000000000001,0.0,0.042,0.0,0.0,6.875496000000001,0.0,0.0,0.0,net,2014-01-01
Egtved Fjernvarme,2022,Egtved Varmeværk Søndergade 35,630,Decentralt værk,0.0,2118000.0,2100180.0,32.827,3.73,27.967,98.137806,82.45439999999999,82.45439999999999,8.5752,8.5752,5.2499218439,0.7500781561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.442206,0.0,0.0,25.8723,3.9345,0.0,0.0,0.0,0.0,20.6028,0.0,10.915199999999999,9.3708,net,1995-01-01
Ejby Fjernvarme,2022,Ejby Fjernvarme A.m.b.a.,410,Decentralt værk,0.0,1053300.0,1050030.0,14.39,3.35,10.39,36.317199599999995,21.81672,21.81672,13.958604,13.958604,2.2817383478,0.7182616522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.31719960000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1960-01-01
Ejsing Fjernvarme,2022,Ejsing Fjernvarme A.M.B.A.,661,Fjernvarmeværk,0.0,706000.0,700060.0,2.0,0.0,2.0,10.9622,10.962,10.962,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.571,0.0,0.0,0.0,3.3912,0.0,0.0,0.0,net,2014-02-06
Ejstrupholm Fjernvarme,2022,Ejstrupholm Varmeværk,756,Decentralt værk,0.0,1765000.0,1750150.0,26.76,3.64,24.11,76.581054,62.36964,59.30496,11.79972,11.7324,4.2581627374,0.7418372626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.817414000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.998,0.0,26.01072,9.75492,net,1994-01-01
Engesvang-Moselund Fjernvarme,2022,Engesvang Moselund K.V.V.,756,Decentralt værk,0.0,1059000.0,1050090.0,17.725,3.06,13.23,68.0922948,59.84676,59.84676,2.452212,2.452212,2.2421564999,0.7578435001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0705948,0.0,0.0,0.0,0.0,56.0217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1981-07-01
Esbjerg-Varde Fjernvarme,2022,Tarp Varmeværk,561,Fjernvarmeværk,8.0,10306750.0,10234400.0,1285.907,392.65999999999997,827.48,16186.532251339999,3994.741602,3854.9256520000004,6544.0656,5984.20008,23.7330083688,2.9090858075,0.3579058237,13633.76353000002,227.9983242,0.0,3.69252954,0.0,0.15525,27.6144264,2069.2154,43.874491,0.0,0.0,23.3142,0.0,21.7796082,3.3982319999999997,0.0,0.0,131.7262600000001,0.0,net,1964-01-01
Faaborg Fjernvarme,2022,FFV Varme A/S,430,Decentralt værk,0.0,1412000.0,1400120.0,42.0,7.5,37.96,214.99621199999999,182.3796,179.82719999999998,18.4176,18.4176,2.4154016336,1.5845983663999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.376612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.2604,89.35920000000002,net,1995-01-01
Farstrup-Kølby Fjernvarme,2022,Farstrup Produktion,851,Decentralt værk,0.0,706000.0,700060.0,4.9,1.3,3.1,30.364663032,18.1098,18.1098,8.924922,8.924922,1.2481915853,0.7518084147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.364663032000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,net,1994-01-01
Farsø Fjernvarme,2022,Farsø Fjernvarmeværk,820,Fjernvarmeværk,0.0,1765000.0,1750150.0,31.0,0.0,33.0,153.358056,149.1624,149.1624,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014256,0.0,0.0,0.0,121.1634,0.0,0.0,0.0,0.0,32.1804,0.0,0.0,0.0,net,1985-08-01
Fasterholt Fjernvarme,2022,Verdo Varme Herning Fasterholt,657,Fjernvarmeværk,0.0,706000.0,700060.0,1.9,0.0,1.9,13.26992573,11.890836,11.890836,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.06022573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2097,0.0,0.0,0.0,0.0,0.0,0.0,net,1992-01-01
Faxe Fjernvarme,2022,Faxe Fjernvarmeselskab Knudsvej 2,320,Fjernvarmeværk,11.0,1647200.0,1630140.0,16.240000000000002,0.0,16.240000000000002,95.2336476,89.89362,88.38882,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0210276,0.0,0.0,0.0,86.1768,0.0,0.0,0.0,9.03582,0.0,0.0,0.0,0.0,net,1979-01-01
Feldborg Fjernvarme,2022,Feldborg Kraftvarmeværk A.m.b.a.,657,Decentralt værk,0.0,1412000.0,1400120.0,6.7,0.66,6.65,20.625588,20.57184,20.53584,0.006084,0.006084,3.2560819462,0.7439180538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7258680000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4116,0.0,4.608,8.88012,net,1994-08-06
Fensmark Fjernvarme,2022,Fensmark Fjernvarmeværk,370,Decentralt værk,12.0,937300.0,930070.0,9.8,0.0,11.7,106.24063319999999,106.43615999999999,92.77128,0.0,0.0,2.7719774609,0.0,0.2280225391,0.0,0.0,0.0,0.0,0.0,0.0,16.9692732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.22616,0.0,0.0,7.045199999999999,0.0,net,1998-02-25
Filskov Fjernvarme,2022,Filskov Energiselskab,530,Decentralt værk,0.0,1412000.0,1400120.0,6.8100000000000005,1.72,4.95,105.6396081,49.52952,49.52952,43.596720000000005,43.596720000000005,2.4814654308,1.5185345691999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.8547331,0.0,0.0,0.0,0.784875,0.0,0.0,0.0,0.0,0.0,0.0,net,1992-10-01
